space, pressure
0.464401, 893993
0.464491, 893947
0.464581, 893901
0.464671, 893855
0.464761, 893809
0.464851, 893763
0.464941, 893716
0.465032, 893670
0.465122, 893624
0.465212, 893578
0.465302, 893532
0.465392, 893486
0.465482, 893440
0.465572, 893393
0.465662, 893347
0.465752, 893301
0.465842, 893255
0.465932, 893209
0.466022, 893162
0.466112, 893116
0.466202, 893070
0.466292, 893024
0.466382, 892977
0.466472, 892931
0.466562, 892885
0.466652, 892839
0.466742, 892792
0.466832, 892746
0.466922, 892700
0.467012, 892653
0.467102, 892607
0.467192, 892561
0.467282, 892514
0.467372, 892468
0.467462, 892422
0.467552, 892375
0.467642, 892329
0.467732, 892282
0.467822, 892236
0.467912, 892190
0.468002, 892143
0.468092, 892097
0.468182, 892050
0.468272, 892004
0.468362, 891957
0.468452, 891911
0.468542, 891864
0.468632, 891818
0.468722, 891771
0.468812, 891725
0.468902, 891678
0.468992, 891632
0.469082, 891585
0.469172, 891538
0.469262, 891492
0.469352, 891445
0.469442, 891399
0.469532, 891352
0.469622, 891305
0.469712, 891259
0.469802, 891212
0.469892, 891166
0.469982, 891119
0.470072, 891072
0.470162, 891026
0.470252, 890979
0.470342, 890932
0.470432, 890885
0.470522, 890839
0.470612, 890792
0.470702, 890745
0.470792, 890698
0.470882, 890652
0.470972, 890605
0.471062, 890558
0.471152, 890511
0.471242, 890465
0.471332, 890418
0.471422, 890371
0.471512, 890324
0.471602, 890277
0.471692, 890230
0.471782, 890184
0.471872, 890137
0.471962, 890090
0.472052, 890043
0.472142, 889996
0.472232, 889949
0.472322, 889902
0.472412, 889855
0.472502, 889808
0.472592, 889761
0.472682, 889714
0.472772, 889667
0.472862, 889620
0.472952, 889573
0.473042, 889526
0.473132, 889479
0.473222, 889432
0.473312, 889385
0.473402, 889338
0.473492, 889291
0.473582, 889244
0.473672, 889197
0.473762, 889150
0.473852, 889103
0.473942, 889056
0.474032, 889009
0.474122, 888962
0.474212, 888915
0.474302, 888867
0.474392, 888820
0.474482, 888773
0.474572, 888726
0.474662, 888679
0.474752, 888632
0.474842, 888584
0.474932, 888537
0.475023, 888490
0.475113, 888443
0.475203, 888395
0.475293, 888348
0.475383, 888301
0.475473, 888254
0.475563, 888206
0.475653, 888159
0.475743, 888112
0.475833, 888065
0.475923, 888017
0.476013, 887970
0.476103, 887923
0.476193, 887875
0.476283, 887828
0.476373, 887780
0.476463, 887733
0.476553, 887686
0.476643, 887638
0.476733, 887591
0.476823, 887543
0.476913, 887496
0.477003, 887449
0.477093, 887401
0.477183, 887354
0.477273, 887306
0.477363, 887259
0.477453, 887211
0.477543, 887164
0.477633, 887116
0.477723, 887069
0.477813, 887021
0.477903, 886974
0.477993, 886926
0.478083, 886879
0.478173, 886831
0.478263, 886783
0.478353, 886736
0.478443, 886688
0.478533, 886641
0.478623, 886593
0.478713, 886545
0.478803, 886498
0.478893, 886450
0.478983, 886402
0.479073, 886355
0.479163, 886307
0.479253, 886259
0.479343, 886212
0.479433, 886164
0.479523, 886116
0.479613, 886068
0.479703, 886021
0.479793, 885973
0.479883, 885925
0.479973, 885877
0.480063, 885830
0.480153, 885782
0.480243, 885734
0.480333, 885686
0.480423, 885638
0.480513, 885591
0.480603, 885543
0.480693, 885495
0.480783, 885447
0.480873, 885399
0.480963, 885351
0.481053, 885303
0.481143, 885256
0.481233, 885208
0.481323, 885160
0.481413, 885112
0.481503, 885064
0.481593, 885016
0.481683, 884968
0.481773, 884920
0.481863, 884872
0.481953, 884824
0.482043, 884776
0.482133, 884728
0.482223, 884680
0.482313, 884632
0.482403, 884584
0.482493, 884536
0.482583, 884488
0.482673, 884440
0.482763, 884392
0.482853, 884344
0.482943, 884295
0.483033, 884247
0.483123, 884199
0.483213, 884151
0.483303, 884103
0.483393, 884055
0.483483, 884007
0.483573, 883958
0.483663, 883910
0.483753, 883862
0.483843, 883814
0.483933, 883766
0.484023, 883717
0.484113, 883669
0.484203, 883621
0.484293, 883573
0.484383, 883524
0.484473, 883476
0.484563, 883428
0.484653, 883380
0.484743, 883331
0.484833, 883283
0.484923, 883235
0.485014, 883186
0.485104, 883138
0.485194, 883090
0.485284, 883041
0.485374, 882993
0.485464, 882945
0.485554, 882896
0.485644, 882848
0.485734, 882799
0.485824, 882751
0.485914, 882703
0.486004, 882654
0.486094, 882606
0.486184, 882557
0.486274, 882509
0.486364, 882460
0.486454, 882412
0.486544, 882363
0.486634, 882315
0.486724, 882266
0.486814, 882218
0.486904, 882169
0.486994, 882121
0.487084, 882072
0.487174, 882023
0.487264, 881975
0.487354, 881926
0.487444, 881878
0.487534, 881829
0.487624, 881780
0.487714, 881732
0.487804, 881683
0.487894, 881635
0.487984, 881586
0.488074, 881537
0.488164, 881489
0.488254, 881440
0.488344, 881391
0.488434, 881342
0.488524, 881294
0.488614, 881245
0.488704, 881196
0.488794, 881147
0.488884, 881099
0.488974, 881050
0.489064, 881001
0.489154, 880952
0.489244, 880904
0.489334, 880855
0.489424, 880806
0.489514, 880757
0.489604, 880708
0.489694, 880659
0.489784, 880611
0.489874, 880562
0.489964, 880513
0.490054, 880464
0.490144, 880415
0.490234, 880366
0.490324, 880317
0.490414, 880268
0.490504, 880219
0.490594, 880170
0.490684, 880121
0.490774, 880072
0.490864, 880023
0.490954, 879974
0.491044, 879925
0.491134, 879876
0.491224, 879827
0.491314, 879778
0.491404, 879729
0.491494, 879680
0.491584, 879631
0.491674, 879582
0.491764, 879533
0.491854, 879484
0.491944, 879435
0.492034, 879386
0.492124, 879337
0.492214, 879288
0.492304, 879238
0.492394, 879189
0.492484, 879140
0.492574, 879091
0.492664, 879042
0.492754, 878993
0.492844, 878943
0.492934, 878894
0.493024, 878845
0.493114, 878796
0.493204, 878746
0.493294, 878697
0.493384, 878648
0.493474, 878599
0.493564, 878549
0.493654, 878500
0.493744, 878451
0.493834, 878402
0.493924, 878352
0.494014, 878303
0.494104, 878254
0.494194, 878204
0.494284, 878155
0.494374, 878105
0.494464, 878056
0.494554, 878007
0.494644, 877957
0.494734, 877908
0.494824, 877858
0.494914, 877809
0.495005, 877760
0.495095, 877710
0.495185, 877661
0.495275, 877611
0.495365, 877562
0.495455, 877512
0.495545, 877463
0.495635, 877413
0.495725, 877364
0.495815, 877314
0.495905, 877265
0.495995, 877215
0.496085, 877166
0.496175, 877116
0.496265, 877066
0.496355, 877017
0.496445, 876967
0.496535, 876918
0.496625, 876868
0.496715, 876818
0.496805, 876769
0.496895, 876719
0.496985, 876669
0.497075, 876620
0.497165, 876570
0.497255, 876520
0.497345, 876471
0.497435, 876421
0.497525, 876371
0.497615, 876321
0.497705, 876272
0.497795, 876222
0.497885, 876172
0.497975, 876122
0.498065, 876073
0.498155, 876023
0.498245, 875973
0.498335, 875923
0.498425, 875873
0.498515, 875824
0.498605, 875774
0.498695, 875724
0.498785, 875674
0.498875, 875624
0.498965, 875574
0.499055, 875524
0.499145, 875475
0.499235, 875425
0.499325, 875375
0.499415, 875325
0.499505, 875275
0.499595, 875225
0.499685, 875175
0.499775, 875125
0.499865, 875075
0.499955, 875025
0.500045, 874975
0.500135, 874925
0.500225, 874875
0.500315, 874825
0.500405, 874775
0.500495, 874725
0.500585, 874675
0.500675, 874625
0.500765, 874575
0.500855, 874525
0.500945, 874474
0.501035, 874424
0.501125, 874374
0.501215, 874324
0.501305, 874274
0.501395, 874224
0.501485, 874174
0.501575, 874123
0.501665, 874073
0.501755, 874023
0.501845, 873973
0.501935, 873923
0.502025, 873872
0.502115, 873822
0.502205, 873772
0.502295, 873722
0.502385, 873671
0.502475, 873621
0.502565, 873571
0.502655, 873521
0.502745, 873470
0.502835, 873420
0.502925, 873370
0.503015, 873319
0.503105, 873269
0.503195, 873219
0.503285, 873168
0.503375, 873118
0.503465, 873068
0.503555, 873017
0.503645, 872967
0.503735, 872916
0.503825, 872866
0.503915, 872816
0.504005, 872765
0.504095, 872715
0.504185, 872664
0.504275, 872614
0.504365, 872563
0.504455, 872513
0.504545, 872462
0.504635, 872412
0.504725, 872361
0.504815, 872311
0.504905, 872260
0.504995, 872210
0.505086, 872159
0.505176, 872108
0.505266, 872058
0.505356, 872007
0.505446, 871957
0.505536, 871906
0.505626, 871855
0.505716, 871805
0.505806, 871754
0.505896, 871704
0.505986, 871653
0.506076, 871602
0.506166, 871552
0.506256, 871501
0.506346, 871450
0.506436, 871399
0.506526, 871349
0.506616, 871298
0.506706, 871247
0.506796, 871196
0.506886, 871146
0.506976, 871095
0.507066, 871044
0.507156, 870993
0.507246, 870943
0.507336, 870892
0.507426, 870841
0.507516, 870790
0.507606, 870739
0.507696, 870688
0.507786, 870638
0.507876, 870587
0.507966, 870536
0.508056, 870485
0.508146, 870434
0.508236, 870383
0.508326, 870332
0.508416, 870281
0.508506, 870230
0.508596, 870179
0.508686, 870128
0.508776, 870077
0.508866, 870026
0.508956, 869975
0.509046, 869924
0.509136, 869873
0.509226, 869822
0.509316, 869771
0.509406, 869720
0.509496, 869669
0.509586, 869618
0.509676, 869567
0.509766, 869516
0.509856, 869465
0.509946, 869414
0.510036, 869363
0.510126, 869312
0.510216, 869261
0.510306, 869209
0.510396, 869158
0.510486, 869107
0.510576, 869056
0.510666, 869005
0.510756, 868954
0.510846, 868902
0.510936, 868851
0.511026, 868800
0.511116, 868749
0.511206, 868697
0.511296, 868646
0.511386, 868595
0.511476, 868544
0.511566, 868492
0.511656, 868441
0.511746, 868390
0.511836, 868339
0.511926, 868287
0.512016, 868236
0.512106, 868185
0.512196, 868133
0.512286, 868082
0.512376, 868030
0.512466, 867979
0.512556, 867928
0.512646, 867876
0.512736, 867825
0.512826, 867773
0.512916, 867722
0.513006, 867671
0.513096, 867619
0.513186, 867568
0.513276, 867516
0.513366, 867465
0.513456, 867413
0.513546, 867362
0.513636, 867310
0.513726, 867259
0.513816, 867207
0.513906, 867156
0.513996, 867104
0.514086, 867053
0.514176, 867001
0.514266, 866949
0.514356, 866898
0.514446, 866846
0.514536, 866795
0.514626, 866743
0.514716, 866691
0.514806, 866640
0.514896, 866588
0.514986, 866536
0.515077, 866485
0.515167, 866433
0.515257, 866381
0.515347, 866330
0.515437, 866278
0.515527, 866226
0.515617, 866174
0.515707, 866123
0.515797, 866071
0.515887, 866019
0.515977, 865967
0.516067, 865916
0.516157, 865864
0.516247, 865812
0.516337, 865760
0.516427, 865708
0.516517, 865657
0.516607, 865605
0.516697, 865553
0.516787, 865501
0.516877, 865449
0.516967, 865397
0.517057, 865345
0.517147, 865294
0.517237, 865242
0.517327, 865190
0.517417, 865138
0.517507, 865086
0.517597, 865034
0.517687, 864982
0.517777, 864930
0.517867, 864878
0.517957, 864826
0.518047, 864774
0.518137, 864722
0.518227, 864670
0.518317, 864618
0.518407, 864566
0.518497, 864514
0.518587, 864462
0.518677, 864410
0.518767, 864358
0.518857, 864306
0.518947, 864253
0.519037, 864201
0.519127, 864149
0.519217, 864097
0.519307, 864045
0.519397, 863993
0.519487, 863941
0.519577, 863888
0.519667, 863836
0.519757, 863784
0.519847, 863732
0.519937, 863680
0.520027, 863627
0.520117, 863575
0.520207, 863523
0.520297, 863471
0.520387, 863418
0.520477, 863366
0.520567, 863314
0.520657, 863262
0.520747, 863209
0.520837, 863157
0.520927, 863105
0.521017, 863052
0.521107, 863000
0.521197, 862948
0.521287, 862895
0.521377, 862843
0.521467, 862791
0.521557, 862738
0.521647, 862686
0.521737, 862633
0.521827, 862581
0.521917, 862529
0.522007, 862476
0.522097, 862424
0.522187, 862371
0.522277, 862319
0.522367, 862266
0.522457, 862214
0.522547, 862161
0.522637, 862109
0.522727, 862056
0.522817, 862004
0.522907, 861951
0.522997, 861899
0.523087, 861846
0.523177, 861793
0.523267, 861741
0.523357, 861688
0.523447, 861636
0.523537, 861583
0.523627, 861530
0.523717, 861478
0.523807, 861425
0.523897, 861373
0.523987, 861320
0.524077, 861267
0.524167, 861215
0.524257, 861162
0.524347, 861109
0.524437, 861056
0.524527, 861004
0.524617, 860951
0.524707, 860898
0.524797, 860845
0.524887, 860793
0.524977, 860740
0.525068, 860687
0.525158, 860634
0.525248, 860582
0.525338, 860529
0.525428, 860476
0.525518, 860423
0.525608, 860370
0.525698, 860317
0.525788, 860265
0.525878, 860212
0.525968, 860159
0.526058, 860106
0.526148, 860053
0.526238, 860000
0.526328, 859947
0.526418, 859894
0.526508, 859841
0.526598, 859788
0.526688, 859735
0.526778, 859682
0.526868, 859629
0.526958, 859576
0.527048, 859523
0.527138, 859470
0.527228, 859417
0.527318, 859364
0.527408, 859311
0.527498, 859258
0.527588, 859205
0.527678, 859152
0.527768, 859099
0.527858, 859046
0.527948, 858993
0.528038, 858940
0.528128, 858887
0.528218, 858834
0.528308, 858780
0.528398, 858727
0.528488, 858674
0.528578, 858621
0.528668, 858568
0.528758, 858515
0.528848, 858461
0.528938, 858408
0.529028, 858355
0.529118, 858302
0.529208, 858248
0.529298, 858195
0.529388, 858142
0.529478, 858089
0.529568, 858035
0.529658, 857982
0.529748, 857929
0.529838, 857876
0.529928, 857822
0.530018, 857769
0.530108, 857716
0.530198, 857662
0.530288, 857609
0.530378, 857555
0.530468, 857502
0.530558, 857449
0.530648, 857395
0.530738, 857342
0.530828, 857288
0.530918, 857235
0.531008, 857182
0.531098, 857128
0.531188, 857075
0.531278, 857021
0.531368, 856968
0.531458, 856914
0.531548, 856861
0.531638, 856807
0.531728, 856754
0.531818, 856700
0.531908, 856647
0.531998, 856593
0.532088, 856540
0.532178, 856486
0.532268, 856432
0.532358, 856379
0.532448, 856325
0.532538, 856272
0.532628, 856218
0.532718, 856164
0.532808, 856111
0.532898, 856057
0.532988, 856003
0.533078, 855950
0.533168, 855896
0.533258, 855842
0.533348, 855789
0.533438, 855735
0.533528, 855681
0.533618, 855627
0.533708, 855574
0.533798, 855520
0.533888, 855466
0.533978, 855412
0.534068, 855359
0.534158, 855305
0.534248, 855251
0.534338, 855197
0.534428, 855143
0.534518, 855090
0.534608, 855036
0.534698, 854982
0.534788, 854928
0.534878, 854874
0.534968, 854820
0.535059, 854766
0.535149, 854713
0.535239, 854659
0.535329, 854605
0.535419, 854551
0.535509, 854497
0.535599, 854443
0.535689, 854389
0.535779, 854335
0.535869, 854281
0.535959, 854227
0.536049, 854173
0.536139, 854119
0.536229, 854065
0.536319, 854011
0.536409, 853957
0.536499, 853903
0.536589, 853849
0.536679, 853795
0.536769, 853741
0.536859, 853687
0.536949, 853632
0.537039, 853578
0.537129, 853524
0.537219, 853470
0.537309, 853416
0.537399, 853362
0.537489, 853308
0.537579, 853253
0.537669, 853199
0.537759, 853145
0.537849, 853091
0.537939, 853037
0.538029, 852982
0.538119, 852928
0.538209, 852874
0.538299, 852820
0.538389, 852765
0.538479, 852711
0.538569, 852657
0.538659, 852603
0.538749, 852548
0.538839, 852494
0.538929, 852440
0.539019, 852385
0.539109, 852331
0.539199, 852277
0.539289, 852222
0.539379, 852168
0.539469, 852114
0.539559, 852059
0.539649, 852005
0.539739, 851950
0.539829, 851896
0.539919, 851842
0.540009, 851787
0.540099, 851733
0.540189, 851678
0.540279, 851624
0.540369, 851569
0.540459, 851515
0.540549, 851460
0.540639, 851406
0.540729, 851351
0.540819, 851297
0.540909, 851242
0.540999, 851188
0.541089, 851133
0.541179, 851078
0.541269, 851024
0.541359, 850969
0.541449, 850915
0.541539, 850860
0.541629, 850805
0.541719, 850751
0.541809, 850696
0.541899, 850642
0.541989, 850587
0.542079, 850532
0.542169, 850478
0.542259, 850423
0.542349, 850368
0.542439, 850313
0.542529, 850259
0.542619, 850204
0.542709, 850149
0.542799, 850094
0.542889, 850040
0.542979, 849985
0.543069, 849930
0.543159, 849875
0.543249, 849821
0.543339, 849766
0.543429, 849711
0.543519, 849656
0.543609, 849601
0.543699, 849546
0.543789, 849492
0.543879, 849437
0.543969, 849382
0.544059, 849327
0.544149, 849272
0.544239, 849217
0.544329, 849162
0.544419, 849107
0.544509, 849052
0.544599, 848997
0.544689, 848942
0.544779, 848887
0.544869, 848832
0.544959, 848777
0.54505, 848722
0.54514, 848667
0.54523, 848612
0.54532, 848557
0.54541, 848502
0.5455, 848447
0.54559, 848392
0.54568, 848337
0.54577, 848282
0.54586, 848227
0.54595, 848172
0.54604, 848117
0.54613, 848062
0.54622, 848007
0.54631, 847951
0.5464, 847896
0.54649, 847841
0.54658, 847786
0.54667, 847731
0.54676, 847676
0.54685, 847620
0.54694, 847565
0.54703, 847510
0.54712, 847455
0.54721, 847399
0.5473, 847344
0.54739, 847289
0.54748, 847234
0.54757, 847178
0.54766, 847123
0.54775, 847068
0.54784, 847013
0.54793, 846957
0.54802, 846902
0.54811, 846847
0.5482, 846791
0.54829, 846736
0.54838, 846680
0.54847, 846625
0.54856, 846570
0.54865, 846514
0.54874, 846459
0.54883, 846403
0.54892, 846348
0.54901, 846293
0.5491, 846237
0.54919, 846182
0.54928, 846126
0.54937, 846071
0.54946, 846015
0.54955, 845960
0.54964, 845904
0.54973, 845849
0.54982, 845793
0.54991, 845738
0.55, 845682
0.55009, 845627
0.55018, 845571
0.55027, 845515
0.55036, 845460
0.55045, 845404
0.55054, 845349
0.55063, 845293
0.55072, 845237
0.55081, 845182
0.5509, 845126
0.55099, 845070
0.55108, 845015
0.55117, 844959
0.55126, 844903
0.55135, 844848
0.55144, 844792
0.55153, 844736
0.55162, 844680
0.55171, 844625
0.5518, 844569
0.55189, 844513
0.55198, 844457
0.55207, 844402
0.55216, 844346
0.55225, 844290
0.55234, 844234
0.55243, 844178
0.55252, 844123
0.55261, 844067
0.5527, 844011
0.55279, 843955
0.55288, 843899
0.55297, 843843
0.55306, 843787
0.55315, 843732
0.55324, 843676
0.55333, 843620
0.55342, 843564
0.55351, 843508
0.5536, 843452
0.55369, 843396
0.55378, 843340
0.55387, 843284
0.55396, 843228
0.55405, 843172
0.55414, 843116
0.55423, 843060
0.55432, 843004
0.55441, 842948
0.5545, 842892
0.55459, 842836
0.55468, 842780
0.55477, 842724
0.55486, 842668
0.55495, 842611
0.555041, 842555
0.555131, 842499
0.555221, 842443
0.555311, 842387
0.555401, 842331
0.555491, 842275
0.555581, 842218
0.555671, 842162
0.555761, 842106
0.555851, 842050
0.555941, 841994
0.556031, 841937
0.556121, 841881
0.556211, 841825
0.556301, 841769
0.556391, 841712
0.556481, 841656
0.556571, 841600
0.556661, 841544
0.556751, 841487
0.556841, 841431
0.556931, 841375
0.557021, 841318
0.557111, 841262
0.557201, 841206
0.557291, 841149
0.557381, 841093
0.557471, 841037
0.557561, 840980
0.557651, 840924
0.557741, 840867
0.557831, 840811
0.557921, 840755
0.558011, 840698
0.558101, 840642
0.558191, 840585
0.558281, 840529
0.558371, 840472
0.558461, 840416
0.558551, 840359
0.558641, 840303
0.558731, 840246
0.558821, 840190
0.558911, 840133
0.559001, 840077
0.559091, 840020
0.559181, 839963
0.559271, 839907
0.559361, 839850
0.559451, 839794
0.559541, 839737
0.559631, 839680
0.559721, 839624
0.559811, 839567
0.559901, 839511
0.559991, 839454
0.560081, 839397
0.560171, 839341
0.560261, 839284
0.560351, 839227
0.560441, 839170
0.560531, 839114
0.560621, 839057
0.560711, 839000
0.560801, 838943
0.560891, 838887
0.560981, 838830
0.561071, 838773
0.561161, 838716
0.561251, 838660
0.561341, 838603
0.561431, 838546
0.561521, 838489
0.561611, 838432
0.561701, 838375
0.561791, 838319
0.561881, 838262
0.561971, 838205
0.562061, 838148
0.562151, 838091
0.562241, 838034
0.562331, 837977
0.562421, 837920
0.562511, 837863
0.562601, 837806
0.562691, 837749
0.562781, 837692
0.562871, 837635
0.562961, 837578
0.563051, 837521
0.563141, 837464
0.563231, 837407
0.563321, 837350
0.563411, 837293
0.563501, 837236
0.563591, 837179
0.563681, 837122
0.563771, 837065
0.563861, 837008
0.563951, 836951
0.564041, 836894
0.564131, 836837
0.564221, 836780
0.564311, 836722
0.564401, 836665
0.564491, 836608
0.564581, 836551
0.564671, 836494
0.564761, 836437
0.564851, 836379
0.564941, 836322
0.565032, 836265
0.565122, 836208
0.565212, 836150
0.565302, 836093
0.565392, 836036
0.565482, 835979
0.565572, 835921
0.565662, 835864
0.565752, 835807
0.565842, 835750
0.565932, 835692
0.566022, 835635
0.566112, 835578
0.566202, 835520
0.566292, 835463
0.566382, 835405
0.566472, 835348
0.566562, 835291
0.566652, 835233
0.566742, 835176
0.566832, 835118
0.566922, 835061
0.567012, 835004
0.567102, 834946
0.567192, 834889
0.567282, 834831
0.567372, 834774
0.567462, 834716
0.567552, 834659
0.567642, 834601
0.567732, 834544
0.567822, 834486
0.567912, 834429
0.568002, 834371
0.568092, 834314
0.568182, 834256
0.568272, 834198
0.568362, 834141
0.568452, 834083
0.568542, 834026
0.568632, 833968
0.568722, 833910
0.568812, 833853
0.568902, 833795
0.568992, 833737
0.569082, 833680
0.569172, 833622
0.569262, 833564
0.569352, 833507
0.569442, 833449
0.569532, 833391
0.569622, 833333
0.569712, 833276
0.569802, 833218
0.569892, 833160
0.569982, 833102
0.570072, 833045
0.570162, 832987
0.570252, 832929
0.570342, 832871
0.570432, 832813
0.570522, 832756
0.570612, 832698
0.570702, 832640
0.570792, 832582
0.570882, 832524
0.570972, 832466
0.571062, 832408
0.571152, 832351
0.571242, 832293
0.571332, 832235
0.571422, 832177
0.571512, 832119
0.571602, 832061
0.571692, 832003
0.571782, 831945
0.571872, 831887
0.571962, 831829
0.572052, 831771
0.572142, 831713
0.572232, 831655
0.572322, 831597
0.572412, 831539
0.572502, 831481
0.572592, 831423
0.572682, 831365
0.572772, 831307
0.572862, 831249
0.572952, 831190
0.573042, 831132
0.573132, 831074
0.573222, 831016
0.573312, 830958
0.573402, 830900
0.573492, 830842
0.573582, 830783
0.573672, 830725
0.573762, 830667
0.573852, 830609
0.573942, 830551
0.574032, 830492
0.574122, 830434
0.574212, 830376
0.574302, 830318
0.574392, 830259
0.574482, 830201
0.574572, 830143
0.574662, 830085
0.574752, 830026
0.574842, 829968
0.574932, 829910
0.575023, 829851
0.575113, 829793
0.575203, 829735
0.575293, 829676
0.575383, 829618
0.575473, 829560
0.575563, 829501
0.575653, 829443
0.575743, 829384
0.575833, 829326
0.575923, 829268
0.576013, 829209
0.576103, 829151
0.576193, 829092
0.576283, 829034
0.576373, 828975
0.576463, 828917
0.576553, 828858
0.576643, 828800
0.576733, 828741
0.576823, 828683
0.576913, 828624
0.577003, 828566
0.577093, 828507
0.577183, 828448
0.577273, 828390
0.577363, 828331
0.577453, 828273
0.577543, 828214
0.577633, 828155
0.577723, 828097
0.577813, 828038
0.577903, 827980
0.577993, 827921
0.578083, 827862
0.578173, 827804
0.578263, 827745
0.578353, 827686
0.578443, 827627
0.578533, 827569
0.578623, 827510
0.578713, 827451
0.578803, 827392
0.578893, 827334
0.578983, 827275
0.579073, 827216
0.579163, 827157
0.579253, 827099
0.579343, 827040
0.579433, 826981
0.579523, 826922
0.579613, 826863
0.579703, 826804
0.579793, 826746
0.579883, 826687
0.579973, 826628
0.580063, 826569
0.580153, 826510
0.580243, 826451
0.580333, 826392
0.580423, 826333
0.580513, 826274
0.580603, 826215
0.580693, 826156
0.580783, 826097
0.580873, 826038
0.580963, 825979
0.581053, 825920
0.581143, 825861
0.581233, 825802
0.581323, 825743
0.581413, 825684
0.581503, 825625
0.581593, 825566
0.581683, 825507
0.581773, 825448
0.581863, 825389
0.581953, 825330
0.582043, 825271
0.582133, 825212
0.582223, 825153
0.582313, 825093
0.582403, 825034
0.582493, 824975
0.582583, 824916
0.582673, 824857
0.582763, 824798
0.582853, 824738
0.582943, 824679
0.583033, 824620
0.583123, 824561
0.583213, 824501
0.583303, 824442
0.583393, 824383
0.583483, 824324
0.583573, 824264
0.583663, 824205
0.583753, 824146
0.583843, 824087
0.583933, 824027
0.584023, 823968
0.584113, 823909
0.584203, 823849
0.584293, 823790
0.584383, 823730
0.584473, 823671
0.584563, 823612
0.584653, 823552
0.584743, 823493
0.584833, 823433
0.584923, 823374
0.585014, 823315
0.585104, 823255
0.585194, 823196
0.585284, 823136
0.585374, 823077
0.585464, 823017
0.585554, 822958
0.585644, 822898
0.585734, 822839
0.585824, 822779
0.585914, 822720
0.586004, 822660
0.586094, 822601
0.586184, 822541
0.586274, 822481
0.586364, 822422
0.586454, 822362
0.586544, 822303
0.586634, 822243
0.586724, 822183
0.586814, 822124
0.586904, 822064
0.586994, 822004
0.587084, 821945
0.587174, 821885
0.587264, 821825
0.587354, 821766
0.587444, 821706
0.587534, 821646
0.587624, 821586
0.587714, 821527
0.587804, 821467
0.587894, 821407
0.587984, 821347
0.588074, 821288
0.588164, 821228
0.588254, 821168
0.588344, 821108
0.588434, 821048
0.588524, 820989
0.588614, 820929
0.588704, 820869
0.588794, 820809
0.588884, 820749
0.588974, 820689
0.589064, 820629
0.589154, 820570
0.589244, 820510
0.589334, 820450
0.589424, 820390
0.589514, 820330
0.589604, 820270
0.589694, 820210
0.589784, 820150
0.589874, 820090
0.589964, 820030
0.590054, 819970
0.590144, 819910
0.590234, 819850
0.590324, 819790
0.590414, 819730
0.590504, 819670
0.590594, 819610
0.590684, 819550
0.590774, 819490
0.590864, 819430
0.590954, 819369
0.591044, 819309
0.591134, 819249
0.591224, 819189
0.591314, 819129
0.591404, 819069
0.591494, 819009
0.591584, 818948
0.591674, 818888
0.591764, 818828
0.591854, 818768
0.591944, 818708
0.592034, 818647
0.592124, 818587
0.592214, 818527
0.592304, 818467
0.592394, 818406
0.592484, 818346
0.592574, 818286
0.592664, 818226
0.592754, 818165
0.592844, 818105
0.592934, 818045
0.593024, 817984
0.593114, 817924
0.593204, 817864
0.593294, 817803
0.593384, 817743
0.593474, 817683
0.593564, 817622
0.593654, 817562
0.593744, 817501
0.593834, 817441
0.593924, 817381
0.594014, 817320
0.594104, 817260
0.594194, 817199
0.594284, 817139
0.594374, 817078
0.594464, 817018
0.594554, 816957
0.594644, 816897
0.594734, 816836
0.594824, 816776
0.594914, 816715
0.595005, 816655
0.595095, 816594
0.595185, 816533
0.595275, 816473
0.595365, 816412
0.595455, 816352
0.595545, 816291
0.595635, 816230
0.595725, 816170
0.595815, 816109
0.595905, 816049
0.595995, 815988
0.596085, 815927
0.596175, 815867
0.596265, 815806
0.596355, 815745
0.596445, 815684
0.596535, 815624
0.596625, 815563
0.596715, 815502
0.596805, 815441
0.596895, 815381
0.596985, 815320
0.597075, 815259
0.597165, 815198
0.597255, 815138
0.597345, 815077
0.597435, 815016
0.597525, 814955
0.597615, 814894
0.597705, 814833
0.597795, 814773
0.597885, 814712
0.597975, 814651
0.598065, 814590
0.598155, 814529
0.598245, 814468
0.598335, 814407
0.598425, 814346
0.598515, 814285
0.598605, 814224
0.598695, 814163
0.598785, 814102
0.598875, 814041
0.598965, 813980
0.599055, 813919
0.599145, 813858
0.599235, 813797
0.599325, 813736
0.599415, 813675
0.599505, 813614
0.599595, 813553
0.599685, 813492
0.599775, 813431
0.599865, 813370
0.599955, 813309
0.600045, 813248
0.600135, 813187
0.600225, 813126
0.600315, 813064
0.600405, 813003
0.600495, 812942
0.600585, 812881
0.600675, 812820
0.600765, 812759
0.600855, 812697
0.600945, 812636
0.601035, 812575
0.601125, 812514
0.601215, 812452
0.601305, 812391
0.601395, 812330
0.601485, 812269
0.601575, 812207
0.601665, 812146
0.601755, 812085
0.601845, 812024
0.601935, 811962
0.602025, 811901
0.602115, 811840
0.602205, 811778
0.602295, 811717
0.602385, 811655
0.602475, 811594
0.602565, 811533
0.602655, 811471
0.602745, 811410
0.602835, 811348
0.602925, 811287
0.603015, 811226
0.603105, 811164
0.603195, 811103
0.603285, 811041
0.603375, 810980
0.603465, 810918
0.603555, 810857
0.603645, 810795
0.603735, 810734
0.603825, 810672
0.603915, 810611
0.604005, 810549
0.604095, 810488
0.604185, 810426
0.604275, 810364
