time, Ca, H_piu, HCO3_meno, CO2, CaSiO3, SiO2
85480, 0.00154761, 1e-07, 0.998452, 0.0001, 1.00155, 0.000445, 
85490, 0.00154779, 1e-07, 0.998452, 0.0001, 1.00155, 0.000445, 
85500, 0.00154797, 1e-07, 0.998452, 0.0001, 1.00155, 0.000445, 
85510, 0.00154815, 1e-07, 0.998452, 0.0001, 1.00155, 0.000445, 
85520, 0.00154833, 1e-07, 0.998452, 0.0001, 1.00155, 0.000445, 
85530, 0.00154851, 1e-07, 0.998451, 0.0001, 1.00155, 0.000445, 
85540, 0.00154869, 1e-07, 0.998451, 0.0001, 1.00155, 0.000445, 
85550, 0.00154887, 1e-07, 0.998451, 0.0001, 1.00155, 0.000445, 
85560, 0.00154906, 1e-07, 0.998451, 0.0001, 1.00155, 0.000445, 
85570, 0.00154924, 1e-07, 0.998451, 0.0001, 1.00155, 0.000445, 
85580, 0.00154942, 1e-07, 0.998451, 0.0001, 1.00155, 0.000445, 
85590, 0.0015496, 1e-07, 0.99845, 0.0001, 1.00155, 0.000445, 
85600, 0.00154978, 1e-07, 0.99845, 0.0001, 1.00155, 0.000445, 
85610, 0.00154996, 1e-07, 0.99845, 0.0001, 1.00155, 0.000445, 
85620, 0.00155014, 1e-07, 0.99845, 0.0001, 1.00155, 0.000445, 
85630, 0.00155032, 1e-07, 0.99845, 0.0001, 1.00155, 0.000445, 
85640, 0.0015505, 1e-07, 0.998449, 0.0001, 1.00155, 0.000445, 
85650, 0.00155069, 1e-07, 0.998449, 0.0001, 1.00155, 0.000445, 
85660, 0.00155087, 1e-07, 0.998449, 0.0001, 1.00155, 0.000445, 
85670, 0.00155105, 1e-07, 0.998449, 0.0001, 1.00155, 0.000445, 
85680, 0.00155123, 1e-07, 0.998449, 0.0001, 1.00155, 0.000445, 
85690, 0.00155141, 1e-07, 0.998449, 0.0001, 1.00155, 0.000445, 
85700, 0.00155159, 1e-07, 0.998448, 0.0001, 1.00155, 0.000445, 
85710, 0.00155177, 1e-07, 0.998448, 0.0001, 1.00155, 0.000445, 
85720, 0.00155195, 1e-07, 0.998448, 0.0001, 1.00155, 0.000445, 
85730, 0.00155213, 1e-07, 0.998448, 0.0001, 1.00155, 0.000445, 
85740, 0.00155231, 1e-07, 0.998448, 0.0001, 1.00155, 0.000445, 
85750, 0.0015525, 1e-07, 0.998448, 0.0001, 1.00155, 0.000445, 
85760, 0.00155268, 1e-07, 0.998447, 0.0001, 1.00155, 0.000445, 
85770, 0.00155286, 1e-07, 0.998447, 0.0001, 1.00155, 0.000445, 
85780, 0.00155304, 1e-07, 0.998447, 0.0001, 1.00155, 0.000445, 
85790, 0.00155322, 1e-07, 0.998447, 0.0001, 1.00155, 0.000445, 
85800, 0.0015534, 1e-07, 0.998447, 0.0001, 1.00155, 0.000445, 
85810, 0.00155358, 1e-07, 0.998446, 0.0001, 1.00155, 0.000445, 
85820, 0.00155376, 1e-07, 0.998446, 0.0001, 1.00155, 0.000445, 
85830, 0.00155394, 1e-07, 0.998446, 0.0001, 1.00155, 0.000445, 
85840, 0.00155413, 1e-07, 0.998446, 0.0001, 1.00155, 0.000445, 
85850, 0.00155431, 1e-07, 0.998446, 0.0001, 1.00155, 0.000445, 
85860, 0.00155449, 1e-07, 0.998446, 0.0001, 1.00155, 0.000445, 
85870, 0.00155467, 1e-07, 0.998445, 0.0001, 1.00155, 0.000445, 
85880, 0.00155485, 1e-07, 0.998445, 0.0001, 1.00155, 0.000445, 
85890, 0.00155503, 1e-07, 0.998445, 0.0001, 1.00156, 0.000445, 
85900, 0.00155521, 1e-07, 0.998445, 0.0001, 1.00156, 0.000445, 
85910, 0.00155539, 1e-07, 0.998445, 0.0001, 1.00156, 0.000445, 
85920, 0.00155557, 1e-07, 0.998444, 0.0001, 1.00156, 0.000445, 
85930, 0.00155575, 1e-07, 0.998444, 0.0001, 1.00156, 0.000445, 
85940, 0.00155594, 1e-07, 0.998444, 0.0001, 1.00156, 0.000445, 
85950, 0.00155612, 1e-07, 0.998444, 0.0001, 1.00156, 0.000445, 
85960, 0.0015563, 1e-07, 0.998444, 0.0001, 1.00156, 0.000445, 
85970, 0.00155648, 1e-07, 0.998444, 0.0001, 1.00156, 0.000445, 
85980, 0.00155666, 1e-07, 0.998443, 0.0001, 1.00156, 0.000445, 
85990, 0.00155684, 1e-07, 0.998443, 0.0001, 1.00156, 0.000445, 
86000, 0.00155702, 1e-07, 0.998443, 0.0001, 1.00156, 0.000445, 
86010, 0.0015572, 1e-07, 0.998443, 0.0001, 1.00156, 0.000445, 
86020, 0.00155738, 1e-07, 0.998443, 0.0001, 1.00156, 0.000445, 
86030, 0.00155757, 1e-07, 0.998442, 0.0001, 1.00156, 0.000445, 
86040, 0.00155775, 1e-07, 0.998442, 0.0001, 1.00156, 0.000445, 
86050, 0.00155793, 1e-07, 0.998442, 0.0001, 1.00156, 0.000445, 
86060, 0.00155811, 1e-07, 0.998442, 0.0001, 1.00156, 0.000445, 
86070, 0.00155829, 1e-07, 0.998442, 0.0001, 1.00156, 0.000445, 
86080, 0.00155847, 1e-07, 0.998442, 0.0001, 1.00156, 0.000445, 
86090, 0.00155865, 1e-07, 0.998441, 0.0001, 1.00156, 0.000445, 
86100, 0.00155883, 1e-07, 0.998441, 0.0001, 1.00156, 0.000445, 
86110, 0.00155901, 1e-07, 0.998441, 0.0001, 1.00156, 0.000445, 
86120, 0.00155919, 1e-07, 0.998441, 0.0001, 1.00156, 0.000445, 
86130, 0.00155938, 1e-07, 0.998441, 0.0001, 1.00156, 0.000445, 
86140, 0.00155956, 1e-07, 0.99844, 0.0001, 1.00156, 0.000445, 
86150, 0.00155974, 1e-07, 0.99844, 0.0001, 1.00156, 0.000445, 
86160, 0.00155992, 1e-07, 0.99844, 0.0001, 1.00156, 0.000445, 
86170, 0.0015601, 1e-07, 0.99844, 0.0001, 1.00156, 0.000445, 
86180, 0.00156028, 1e-07, 0.99844, 0.0001, 1.00156, 0.000445, 
86190, 0.00156046, 1e-07, 0.99844, 0.0001, 1.00156, 0.000445, 
86200, 0.00156064, 1e-07, 0.998439, 0.0001, 1.00156, 0.000445, 
86210, 0.00156082, 1e-07, 0.998439, 0.0001, 1.00156, 0.000445, 
86220, 0.00156101, 1e-07, 0.998439, 0.0001, 1.00156, 0.000445, 
86230, 0.00156119, 1e-07, 0.998439, 0.0001, 1.00156, 0.000445, 
86240, 0.00156137, 1e-07, 0.998439, 0.0001, 1.00156, 0.000445, 
86250, 0.00156155, 1e-07, 0.998438, 0.0001, 1.00156, 0.000445, 
86260, 0.00156173, 1e-07, 0.998438, 0.0001, 1.00156, 0.000445, 
86270, 0.00156191, 1e-07, 0.998438, 0.0001, 1.00156, 0.000445, 
86280, 0.00156209, 1e-07, 0.998438, 0.0001, 1.00156, 0.000445, 
86290, 0.00156227, 1e-07, 0.998438, 0.0001, 1.00156, 0.000445, 
86300, 0.00156245, 1e-07, 0.998438, 0.0001, 1.00156, 0.000445, 
86310, 0.00156263, 1e-07, 0.998437, 0.0001, 1.00156, 0.000445, 
86320, 0.00156282, 1e-07, 0.998437, 0.0001, 1.00156, 0.000445, 
86330, 0.001563, 1e-07, 0.998437, 0.0001, 1.00156, 0.000445, 
86340, 0.00156318, 1e-07, 0.998437, 0.0001, 1.00156, 0.000445, 
86350, 0.00156336, 1e-07, 0.998437, 0.0001, 1.00156, 0.000445, 
86360, 0.00156354, 1e-07, 0.998436, 0.0001, 1.00156, 0.000445, 
86370, 0.00156372, 1e-07, 0.998436, 0.0001, 1.00156, 0.000445, 
86380, 0.0015639, 1e-07, 0.998436, 0.0001, 1.00156, 0.000445, 
86390, 0.00156408, 1e-07, 0.998436, 0.0001, 1.00156, 0.000445, 
86400, 0.00156426, 1e-07, 0.998436, 0.0001, 1.00156, 0.000445, 
86410, 0.00156445, 1e-07, 0.998436, 0.0001, 1.00156, 0.000445, 
86420, 0.00156463, 1e-07, 0.998435, 0.0001, 1.00156, 0.000445, 
86430, 0.00156481, 1e-07, 0.998435, 0.0001, 1.00156, 0.000445, 
86440, 0.00156499, 1e-07, 0.998435, 0.0001, 1.00156, 0.000445, 
86450, 0.00156517, 1e-07, 0.998435, 0.0001, 1.00157, 0.000445, 
86460, 0.00156535, 1e-07, 0.998435, 0.0001, 1.00157, 0.000445, 
86470, 0.00156553, 1e-07, 0.998434, 0.0001, 1.00157, 0.000445, 
86480, 0.00156571, 1e-07, 0.998434, 0.0001, 1.00157, 0.000445, 
86490, 0.00156589, 1e-07, 0.998434, 0.0001, 1.00157, 0.000445, 
86500, 0.00156607, 1e-07, 0.998434, 0.0001, 1.00157, 0.000445, 
86510, 0.00156626, 1e-07, 0.998434, 0.0001, 1.00157, 0.000445, 
86520, 0.00156644, 1e-07, 0.998434, 0.0001, 1.00157, 0.000445, 
86530, 0.00156662, 1e-07, 0.998433, 0.0001, 1.00157, 0.000445, 
86540, 0.0015668, 1e-07, 0.998433, 0.0001, 1.00157, 0.000445, 
86550, 0.00156698, 1e-07, 0.998433, 0.0001, 1.00157, 0.000445, 
86560, 0.00156716, 1e-07, 0.998433, 0.0001, 1.00157, 0.000445, 
86570, 0.00156734, 1e-07, 0.998433, 0.0001, 1.00157, 0.000445, 
86580, 0.00156752, 1e-07, 0.998432, 0.0001, 1.00157, 0.000445, 
86590, 0.0015677, 1e-07, 0.998432, 0.0001, 1.00157, 0.000445, 
86600, 0.00156788, 1e-07, 0.998432, 0.0001, 1.00157, 0.000445, 
86610, 0.00156807, 1e-07, 0.998432, 0.0001, 1.00157, 0.000445, 
86620, 0.00156825, 1e-07, 0.998432, 0.0001, 1.00157, 0.000445, 
86630, 0.00156843, 1e-07, 0.998432, 0.0001, 1.00157, 0.000445, 
86640, 0.00156861, 1e-07, 0.998431, 0.0001, 1.00157, 0.000445, 
86650, 0.00156879, 1e-07, 0.998431, 0.0001, 1.00157, 0.000445, 
86660, 0.00156897, 1e-07, 0.998431, 0.0001, 1.00157, 0.000445, 
86670, 0.00156915, 1e-07, 0.998431, 0.0001, 1.00157, 0.000445, 
86680, 0.00156933, 1e-07, 0.998431, 0.0001, 1.00157, 0.000445, 
86690, 0.00156951, 1e-07, 0.99843, 0.0001, 1.00157, 0.000445, 
86700, 0.0015697, 1e-07, 0.99843, 0.0001, 1.00157, 0.000445, 
86710, 0.00156988, 1e-07, 0.99843, 0.0001, 1.00157, 0.000445, 
86720, 0.00157006, 1e-07, 0.99843, 0.0001, 1.00157, 0.000445, 
86730, 0.00157024, 1e-07, 0.99843, 0.0001, 1.00157, 0.000445, 
86740, 0.00157042, 1e-07, 0.99843, 0.0001, 1.00157, 0.000445, 
86750, 0.0015706, 1e-07, 0.998429, 0.0001, 1.00157, 0.000445, 
86760, 0.00157078, 1e-07, 0.998429, 0.0001, 1.00157, 0.000445, 
86770, 0.00157096, 1e-07, 0.998429, 0.0001, 1.00157, 0.000445, 
86780, 0.00157114, 1e-07, 0.998429, 0.0001, 1.00157, 0.000445, 
86790, 0.00157132, 1e-07, 0.998429, 0.0001, 1.00157, 0.000445, 
86800, 0.00157151, 1e-07, 0.998428, 0.0001, 1.00157, 0.000445, 
86810, 0.00157169, 1e-07, 0.998428, 0.0001, 1.00157, 0.000445, 
86820, 0.00157187, 1e-07, 0.998428, 0.0001, 1.00157, 0.000445, 
86830, 0.00157205, 1e-07, 0.998428, 0.0001, 1.00157, 0.000445, 
86840, 0.00157223, 1e-07, 0.998428, 0.0001, 1.00157, 0.000445, 
86850, 0.00157241, 1e-07, 0.998428, 0.0001, 1.00157, 0.000445, 
86860, 0.00157259, 1e-07, 0.998427, 0.0001, 1.00157, 0.000445, 
86870, 0.00157277, 1e-07, 0.998427, 0.0001, 1.00157, 0.000445, 
86880, 0.00157295, 1e-07, 0.998427, 0.0001, 1.00157, 0.000445, 
86890, 0.00157314, 1e-07, 0.998427, 0.0001, 1.00157, 0.000445, 
86900, 0.00157332, 1e-07, 0.998427, 0.0001, 1.00157, 0.000445, 
86910, 0.0015735, 1e-07, 0.998427, 0.0001, 1.00157, 0.000445, 
86920, 0.00157368, 1e-07, 0.998426, 0.0001, 1.00157, 0.000445, 
86930, 0.00157386, 1e-07, 0.998426, 0.0001, 1.00157, 0.000445, 
86940, 0.00157404, 1e-07, 0.998426, 0.0001, 1.00157, 0.000445, 
86950, 0.00157422, 1e-07, 0.998426, 0.0001, 1.00157, 0.000445, 
86960, 0.0015744, 1e-07, 0.998426, 0.0001, 1.00157, 0.000445, 
86970, 0.00157458, 1e-07, 0.998425, 0.0001, 1.00157, 0.000445, 
86980, 0.00157476, 1e-07, 0.998425, 0.0001, 1.00157, 0.000445, 
86990, 0.00157495, 1e-07, 0.998425, 0.0001, 1.00157, 0.000445, 
87000, 0.00157513, 1e-07, 0.998425, 0.0001, 1.00158, 0.000445, 
87010, 0.00157531, 1e-07, 0.998425, 0.0001, 1.00158, 0.000445, 
87020, 0.00157549, 1e-07, 0.998425, 0.0001, 1.00158, 0.000445, 
87030, 0.00157567, 1e-07, 0.998424, 0.0001, 1.00158, 0.000445, 
87040, 0.00157585, 1e-07, 0.998424, 0.0001, 1.00158, 0.000445, 
87050, 0.00157603, 1e-07, 0.998424, 0.0001, 1.00158, 0.000445, 
87060, 0.00157621, 1e-07, 0.998424, 0.0001, 1.00158, 0.000445, 
87070, 0.00157639, 1e-07, 0.998424, 0.0001, 1.00158, 0.000445, 
87080, 0.00157658, 1e-07, 0.998423, 0.0001, 1.00158, 0.000445, 
87090, 0.00157676, 1e-07, 0.998423, 0.0001, 1.00158, 0.000445, 
87100, 0.00157694, 1e-07, 0.998423, 0.0001, 1.00158, 0.000445, 
87110, 0.00157712, 1e-07, 0.998423, 0.0001, 1.00158, 0.000445, 
87120, 0.0015773, 1e-07, 0.998423, 0.0001, 1.00158, 0.000445, 
87130, 0.00157748, 1e-07, 0.998423, 0.0001, 1.00158, 0.000445, 
87140, 0.00157766, 1e-07, 0.998422, 0.0001, 1.00158, 0.000445, 
87150, 0.00157784, 1e-07, 0.998422, 0.0001, 1.00158, 0.000445, 
87160, 0.00157802, 1e-07, 0.998422, 0.0001, 1.00158, 0.000445, 
87170, 0.0015782, 1e-07, 0.998422, 0.0001, 1.00158, 0.000445, 
87180, 0.00157839, 1e-07, 0.998422, 0.0001, 1.00158, 0.000445, 
87190, 0.00157857, 1e-07, 0.998421, 0.0001, 1.00158, 0.000445, 
87200, 0.00157875, 1e-07, 0.998421, 0.0001, 1.00158, 0.000445, 
87210, 0.00157893, 1e-07, 0.998421, 0.0001, 1.00158, 0.000445, 
87220, 0.00157911, 1e-07, 0.998421, 0.0001, 1.00158, 0.000445, 
87230, 0.00157929, 1e-07, 0.998421, 0.0001, 1.00158, 0.000445, 
87240, 0.00157947, 1e-07, 0.998421, 0.0001, 1.00158, 0.000445, 
87250, 0.00157965, 1e-07, 0.99842, 0.0001, 1.00158, 0.000445, 
87260, 0.00157983, 1e-07, 0.99842, 0.0001, 1.00158, 0.000445, 
87270, 0.00158002, 1e-07, 0.99842, 0.0001, 1.00158, 0.000445, 
87280, 0.0015802, 1e-07, 0.99842, 0.0001, 1.00158, 0.000445, 
87290, 0.00158038, 1e-07, 0.99842, 0.0001, 1.00158, 0.000445, 
87300, 0.00158056, 1e-07, 0.998419, 0.0001, 1.00158, 0.000445, 
87310, 0.00158074, 1e-07, 0.998419, 0.0001, 1.00158, 0.000445, 
87320, 0.00158092, 1e-07, 0.998419, 0.0001, 1.00158, 0.000445, 
87330, 0.0015811, 1e-07, 0.998419, 0.0001, 1.00158, 0.000445, 
87340, 0.00158128, 1e-07, 0.998419, 0.0001, 1.00158, 0.000445, 
87350, 0.00158146, 1e-07, 0.998419, 0.0001, 1.00158, 0.000445, 
87360, 0.00158164, 1e-07, 0.998418, 0.0001, 1.00158, 0.000445, 
87370, 0.00158183, 1e-07, 0.998418, 0.0001, 1.00158, 0.000445, 
87380, 0.00158201, 1e-07, 0.998418, 0.0001, 1.00158, 0.000445, 
87390, 0.00158219, 1e-07, 0.998418, 0.0001, 1.00158, 0.000445, 
87400, 0.00158237, 1e-07, 0.998418, 0.0001, 1.00158, 0.000445, 
87410, 0.00158255, 1e-07, 0.998417, 0.0001, 1.00158, 0.000445, 
87420, 0.00158273, 1e-07, 0.998417, 0.0001, 1.00158, 0.000445, 
87430, 0.00158291, 1e-07, 0.998417, 0.0001, 1.00158, 0.000445, 
87440, 0.00158309, 1e-07, 0.998417, 0.0001, 1.00158, 0.000445, 
87450, 0.00158327, 1e-07, 0.998417, 0.0001, 1.00158, 0.000445, 
87460, 0.00158346, 1e-07, 0.998417, 0.0001, 1.00158, 0.000445, 
87470, 0.00158364, 1e-07, 0.998416, 0.0001, 1.00158, 0.000445, 
87480, 0.00158382, 1e-07, 0.998416, 0.0001, 1.00158, 0.000445, 
87490, 0.001584, 1e-07, 0.998416, 0.0001, 1.00158, 0.000445, 
87500, 0.00158418, 1e-07, 0.998416, 0.0001, 1.00158, 0.000445, 
87510, 0.00158436, 1e-07, 0.998416, 0.0001, 1.00158, 0.000445, 
87520, 0.00158454, 1e-07, 0.998415, 0.0001, 1.00158, 0.000445, 
87530, 0.00158472, 1e-07, 0.998415, 0.0001, 1.00158, 0.000445, 
87540, 0.0015849, 1e-07, 0.998415, 0.0001, 1.00158, 0.000445, 
87550, 0.00158508, 1e-07, 0.998415, 0.0001, 1.00159, 0.000445, 
87560, 0.00158527, 1e-07, 0.998415, 0.0001, 1.00159, 0.000445, 
87570, 0.00158545, 1e-07, 0.998415, 0.0001, 1.00159, 0.000445, 
87580, 0.00158563, 1e-07, 0.998414, 0.0001, 1.00159, 0.000445, 
87590, 0.00158581, 1e-07, 0.998414, 0.0001, 1.00159, 0.000445, 
87600, 0.00158599, 1e-07, 0.998414, 0.0001, 1.00159, 0.000445, 
87610, 0.00158617, 1e-07, 0.998414, 0.0001, 1.00159, 0.000445, 
87620, 0.00158635, 1e-07, 0.998414, 0.0001, 1.00159, 0.000445, 
87630, 0.00158653, 1e-07, 0.998413, 0.0001, 1.00159, 0.000445, 
87640, 0.00158671, 1e-07, 0.998413, 0.0001, 1.00159, 0.000445, 
87650, 0.0015869, 1e-07, 0.998413, 0.0001, 1.00159, 0.000445, 
87660, 0.00158708, 1e-07, 0.998413, 0.0001, 1.00159, 0.000445, 
87670, 0.00158726, 1e-07, 0.998413, 0.0001, 1.00159, 0.000445, 
87680, 0.00158744, 1e-07, 0.998413, 0.0001, 1.00159, 0.000445, 
87690, 0.00158762, 1e-07, 0.998412, 0.0001, 1.00159, 0.000445, 
87700, 0.0015878, 1e-07, 0.998412, 0.0001, 1.00159, 0.000445, 
87710, 0.00158798, 1e-07, 0.998412, 0.0001, 1.00159, 0.000445, 
87720, 0.00158816, 1e-07, 0.998412, 0.0001, 1.00159, 0.000445, 
87730, 0.00158834, 1e-07, 0.998412, 0.0001, 1.00159, 0.000445, 
87740, 0.00158852, 1e-07, 0.998411, 0.0001, 1.00159, 0.000445, 
87750, 0.00158871, 1e-07, 0.998411, 0.0001, 1.00159, 0.000445, 
87760, 0.00158889, 1e-07, 0.998411, 0.0001, 1.00159, 0.000445, 
87770, 0.00158907, 1e-07, 0.998411, 0.0001, 1.00159, 0.000445, 
87780, 0.00158925, 1e-07, 0.998411, 0.0001, 1.00159, 0.000445, 
87790, 0.00158943, 1e-07, 0.998411, 0.0001, 1.00159, 0.000445, 
87800, 0.00158961, 1e-07, 0.99841, 0.0001, 1.00159, 0.000445, 
87810, 0.00158979, 1e-07, 0.99841, 0.0001, 1.00159, 0.000445, 
87820, 0.00158997, 1e-07, 0.99841, 0.0001, 1.00159, 0.000445, 
87830, 0.00159015, 1e-07, 0.99841, 0.0001, 1.00159, 0.000445, 
87840, 0.00159034, 1e-07, 0.99841, 0.0001, 1.00159, 0.000445, 
87850, 0.00159052, 1e-07, 0.998409, 0.0001, 1.00159, 0.000445, 
87860, 0.0015907, 1e-07, 0.998409, 0.0001, 1.00159, 0.000445, 
87870, 0.00159088, 1e-07, 0.998409, 0.0001, 1.00159, 0.000445, 
87880, 0.00159106, 1e-07, 0.998409, 0.0001, 1.00159, 0.000445, 
87890, 0.00159124, 1e-07, 0.998409, 0.0001, 1.00159, 0.000445, 
87900, 0.00159142, 1e-07, 0.998409, 0.0001, 1.00159, 0.000445, 
87910, 0.0015916, 1e-07, 0.998408, 0.0001, 1.00159, 0.000445, 
87920, 0.00159178, 1e-07, 0.998408, 0.0001, 1.00159, 0.000445, 
87930, 0.00159196, 1e-07, 0.998408, 0.0001, 1.00159, 0.000445, 
87940, 0.00159215, 1e-07, 0.998408, 0.0001, 1.00159, 0.000445, 
87950, 0.00159233, 1e-07, 0.998408, 0.0001, 1.00159, 0.000445, 
87960, 0.00159251, 1e-07, 0.998407, 0.0001, 1.00159, 0.000445, 
87970, 0.00159269, 1e-07, 0.998407, 0.0001, 1.00159, 0.000445, 
87980, 0.00159287, 1e-07, 0.998407, 0.0001, 1.00159, 0.000445, 
87990, 0.00159305, 1e-07, 0.998407, 0.0001, 1.00159, 0.000445, 
88000, 0.00159323, 1e-07, 0.998407, 0.0001, 1.00159, 0.000445, 
88010, 0.00159341, 1e-07, 0.998407, 0.0001, 1.00159, 0.000445, 
88020, 0.00159359, 1e-07, 0.998406, 0.0001, 1.00159, 0.000445, 
88030, 0.00159377, 1e-07, 0.998406, 0.0001, 1.00159, 0.000445, 
88040, 0.00159396, 1e-07, 0.998406, 0.0001, 1.00159, 0.000445, 
88050, 0.00159414, 1e-07, 0.998406, 0.0001, 1.00159, 0.000445, 
88060, 0.00159432, 1e-07, 0.998406, 0.0001, 1.00159, 0.000445, 
88070, 0.0015945, 1e-07, 0.998406, 0.0001, 1.00159, 0.000445, 
88080, 0.00159468, 1e-07, 0.998405, 0.0001, 1.00159, 0.000445, 
88090, 0.00159486, 1e-07, 0.998405, 0.0001, 1.00159, 0.000445, 
88100, 0.00159504, 1e-07, 0.998405, 0.0001, 1.0016, 0.000445, 
88110, 0.00159522, 1e-07, 0.998405, 0.0001, 1.0016, 0.000445, 
88120, 0.0015954, 1e-07, 0.998405, 0.0001, 1.0016, 0.000445, 
88130, 0.00159559, 1e-07, 0.998404, 0.0001, 1.0016, 0.000445, 
88140, 0.00159577, 1e-07, 0.998404, 0.0001, 1.0016, 0.000445, 
88150, 0.00159595, 1e-07, 0.998404, 0.0001, 1.0016, 0.000445, 
88160, 0.00159613, 1e-07, 0.998404, 0.0001, 1.0016, 0.000445, 
88170, 0.00159631, 1e-07, 0.998404, 0.0001, 1.0016, 0.000445, 
88180, 0.00159649, 1e-07, 0.998404, 0.0001, 1.0016, 0.000445, 
88190, 0.00159667, 1e-07, 0.998403, 0.0001, 1.0016, 0.000445, 
88200, 0.00159685, 1e-07, 0.998403, 0.0001, 1.0016, 0.000445, 
88210, 0.00159703, 1e-07, 0.998403, 0.0001, 1.0016, 0.000445, 
88220, 0.00159721, 1e-07, 0.998403, 0.0001, 1.0016, 0.000445, 
88230, 0.0015974, 1e-07, 0.998403, 0.0001, 1.0016, 0.000445, 
88240, 0.00159758, 1e-07, 0.998402, 0.0001, 1.0016, 0.000445, 
88250, 0.00159776, 1e-07, 0.998402, 0.0001, 1.0016, 0.000445, 
88260, 0.00159794, 1e-07, 0.998402, 0.0001, 1.0016, 0.000445, 
88270, 0.00159812, 1e-07, 0.998402, 0.0001, 1.0016, 0.000445, 
88280, 0.0015983, 1e-07, 0.998402, 0.0001, 1.0016, 0.000445, 
88290, 0.00159848, 1e-07, 0.998402, 0.0001, 1.0016, 0.000445, 
88300, 0.00159866, 1e-07, 0.998401, 0.0001, 1.0016, 0.000445, 
88310, 0.00159884, 1e-07, 0.998401, 0.0001, 1.0016, 0.000445, 
88320, 0.00159903, 1e-07, 0.998401, 0.0001, 1.0016, 0.000445, 
88330, 0.00159921, 1e-07, 0.998401, 0.0001, 1.0016, 0.000445, 
88340, 0.00159939, 1e-07, 0.998401, 0.0001, 1.0016, 0.000445, 
88350, 0.00159957, 1e-07, 0.9984, 0.0001, 1.0016, 0.000445, 
88360, 0.00159975, 1e-07, 0.9984, 0.0001, 1.0016, 0.000445, 
88370, 0.00159993, 1e-07, 0.9984, 0.0001, 1.0016, 0.000445, 
88380, 0.00160011, 1e-07, 0.9984, 0.0001, 1.0016, 0.000445, 
88390, 0.00160029, 1e-07, 0.9984, 0.0001, 1.0016, 0.000445, 
88400, 0.00160047, 1e-07, 0.9984, 0.0001, 1.0016, 0.000445, 
88410, 0.00160065, 1e-07, 0.998399, 0.0001, 1.0016, 0.000445, 
88420, 0.00160084, 1e-07, 0.998399, 0.0001, 1.0016, 0.000445, 
88430, 0.00160102, 1e-07, 0.998399, 0.0001, 1.0016, 0.000445, 
88440, 0.0016012, 1e-07, 0.998399, 0.0001, 1.0016, 0.000445, 
88450, 0.00160138, 1e-07, 0.998399, 0.0001, 1.0016, 0.000445, 
88460, 0.00160156, 1e-07, 0.998398, 0.0001, 1.0016, 0.000445, 
88470, 0.00160174, 1e-07, 0.998398, 0.0001, 1.0016, 0.000445, 
88480, 0.00160192, 1e-07, 0.998398, 0.0001, 1.0016, 0.000445, 
88490, 0.0016021, 1e-07, 0.998398, 0.0001, 1.0016, 0.000445, 
88500, 0.00160228, 1e-07, 0.998398, 0.0001, 1.0016, 0.000445, 
88510, 0.00160247, 1e-07, 0.998398, 0.0001, 1.0016, 0.000445, 
88520, 0.00160265, 1e-07, 0.998397, 0.0001, 1.0016, 0.000445, 
88530, 0.00160283, 1e-07, 0.998397, 0.0001, 1.0016, 0.000445, 
88540, 0.00160301, 1e-07, 0.998397, 0.0001, 1.0016, 0.000445, 
88550, 0.00160319, 1e-07, 0.998397, 0.0001, 1.0016, 0.000445, 
88560, 0.00160337, 1e-07, 0.998397, 0.0001, 1.0016, 0.000445, 
88570, 0.00160355, 1e-07, 0.998396, 0.0001, 1.0016, 0.000445, 
88580, 0.00160373, 1e-07, 0.998396, 0.0001, 1.0016, 0.000445, 
88590, 0.00160391, 1e-07, 0.998396, 0.0001, 1.0016, 0.000445, 
88600, 0.00160409, 1e-07, 0.998396, 0.0001, 1.0016, 0.000445, 
88610, 0.00160428, 1e-07, 0.998396, 0.0001, 1.0016, 0.000445, 
88620, 0.00160446, 1e-07, 0.998396, 0.0001, 1.0016, 0.000445, 
88630, 0.00160464, 1e-07, 0.998395, 0.0001, 1.0016, 0.000445, 
88640, 0.00160482, 1e-07, 0.998395, 0.0001, 1.0016, 0.000445, 
88650, 0.001605, 1e-07, 0.998395, 0.0001, 1.00161, 0.000445, 
88660, 0.00160518, 1e-07, 0.998395, 0.0001, 1.00161, 0.000445, 
88670, 0.00160536, 1e-07, 0.998395, 0.0001, 1.00161, 0.000445, 
88680, 0.00160554, 1e-07, 0.998394, 0.0001, 1.00161, 0.000445, 
88690, 0.00160572, 1e-07, 0.998394, 0.0001, 1.00161, 0.000445, 
88700, 0.00160591, 1e-07, 0.998394, 0.0001, 1.00161, 0.000445, 
88710, 0.00160609, 1e-07, 0.998394, 0.0001, 1.00161, 0.000445, 
88720, 0.00160627, 1e-07, 0.998394, 0.0001, 1.00161, 0.000445, 
88730, 0.00160645, 1e-07, 0.998394, 0.0001, 1.00161, 0.000445, 
88740, 0.00160663, 1e-07, 0.998393, 0.0001, 1.00161, 0.000445, 
88750, 0.00160681, 1e-07, 0.998393, 0.0001, 1.00161, 0.000445, 
88760, 0.00160699, 1e-07, 0.998393, 0.0001, 1.00161, 0.000445, 
88770, 0.00160717, 1e-07, 0.998393, 0.0001, 1.00161, 0.000445, 
88780, 0.00160735, 1e-07, 0.998393, 0.0001, 1.00161, 0.000445, 
88790, 0.00160753, 1e-07, 0.998392, 0.0001, 1.00161, 0.000445, 
