space, t=0.000000, t=0.100000, t=0.200000, t=0.300000, t=0.400000, t=0.500000, t=0.600000, t=0.700000, t=0.800000, t=0.900000, 
0.6805, 0, 3.31214e-07, 0.30646, 0.222292, 0.134658, 0.0815719, 0.0488323, 0.00911537, 1.78587e-05, 1.88172e-10, 
0.6815, 0, 2.54156e-07, 0.301555, 0.222292, 0.134658, 0.0815719, 0.0488722, 0.0094012, 1.95586e-05, 2.1937e-10, 
0.6825, 0, 1.94669e-07, 0.296422, 0.222292, 0.134658, 0.0815719, 0.0489096, 0.00969059, 2.14044e-05, 2.5553e-10, 
0.6835, 0, 1.48835e-07, 0.291063, 0.222292, 0.134658, 0.0815719, 0.0489447, 0.00998337, 2.34069e-05, 2.97408e-10, 
0.6845, 0, 1.13587e-07, 0.285487, 0.222292, 0.134658, 0.0815719, 0.0489777, 0.0102794, 2.55778e-05, 3.45868e-10, 
0.6855, 0, 8.65325e-08, 0.279699, 0.222292, 0.134658, 0.0815719, 0.0490086, 0.0105784, 2.79293e-05, 4.01898e-10, 
0.6865, 0, 6.58049e-08, 0.273709, 0.222292, 0.134658, 0.0815719, 0.0490375, 0.0108802, 3.04745e-05, 4.66626e-10, 
0.6875, 0, 4.99545e-08, 0.267527, 0.222292, 0.134658, 0.0815719, 0.0490646, 0.0111847, 3.32271e-05, 5.41341e-10, 
0.6885, 0, 3.78558e-08, 0.261164, 0.222292, 0.134658, 0.0815719, 0.0490899, 0.0114916, 3.62019e-05, 6.27514e-10, 
0.6895, 0, 2.86378e-08, 0.254632, 0.222292, 0.134658, 0.0815719, 0.0491135, 0.0118008, 3.9414e-05, 7.26819e-10, 
0.6905, 0, 2.16273e-08, 0.247946, 0.222292, 0.134658, 0.0815719, 0.0491356, 0.0121119, 4.28799e-05, 8.41163e-10, 
0.6915, 0, 1.63051e-08, 0.24112, 0.222292, 0.134658, 0.0815719, 0.0491563, 0.0124249, 4.66166e-05, 9.72717e-10, 
0.6925, 0, 1.2272e-08, 0.23417, 0.222292, 0.134658, 0.0815719, 0.0491755, 0.0127394, 5.06422e-05, 1.12395e-09, 
0.6935, 0, 9.22096e-09, 0.227111, 0.222292, 0.134658, 0.0815719, 0.0491934, 0.0130553, 5.49757e-05, 1.29765e-09, 
0.6945, 0, 6.91697e-09, 0.219962, 0.222292, 0.134658, 0.0815719, 0.0492102, 0.0133724, 5.9637e-05, 1.49702e-09, 
0.6955, 0, 5.18013e-09, 0.212739, 0.222292, 0.134658, 0.0815719, 0.0492257, 0.0136903, 6.46471e-05, 1.72564e-09, 
0.6965, 0, 3.87306e-09, 0.205461, 0.222292, 0.134658, 0.0815719, 0.0492402, 0.014009, 7.00279e-05, 1.9876e-09, 
0.6975, 0, 2.8911e-09, 0.198146, 0.222292, 0.134658, 0.0815719, 0.0492536, 0.0143281, 7.58024e-05, 2.28752e-09, 
0.6985, 0, 2.15463e-09, 0.190812, 0.222292, 0.134658, 0.0815719, 0.0492661, 0.0146474, 8.19947e-05, 2.63063e-09, 
0.6995, 0, 1.6032e-09, 0.183479, 0.222291, 0.134658, 0.0815719, 0.0492778, 0.0149667, 8.86299e-05, 3.02282e-09, 
0.7005, 0, 1.19101e-09, 0.176164, 0.222291, 0.134658, 0.0815719, 0.0492885, 0.0152858, 9.57344e-05, 3.47076e-09, 
0.7015, 0, 8.83408e-10, 0.168885, 0.222291, 0.134658, 0.0815719, 0.0492985, 0.0156045, 0.000103335, 3.98196e-09, 
0.7025, 0, 6.54226e-10, 0.16166, 0.222291, 0.134658, 0.0815719, 0.0493078, 0.0159224, 0.000111462, 4.56489e-09, 
0.7035, 0, 4.83752e-10, 0.154507, 0.22229, 0.134658, 0.0815719, 0.0493163, 0.0162395, 0.000120143, 5.22907e-09, 
0.7045, 0, 3.57149e-10, 0.147441, 0.22229, 0.134658, 0.0815719, 0.0493243, 0.0165554, 0.000129409, 5.98525e-09, 
0.7055, 0, 2.63278e-10, 0.140478, 0.222289, 0.134658, 0.0815719, 0.0493316, 0.01687, 0.000139294, 6.84547e-09, 
0.7065, 0, 1.93786e-10, 0.133634, 0.222288, 0.134658, 0.0815719, 0.0493384, 0.017183, 0.000149829, 7.82326e-09, 
0.7075, 0, 1.42422e-10, 0.126922, 0.222288, 0.134658, 0.0815719, 0.0493446, 0.0174943, 0.000161051, 8.93383e-09, 
0.7085, 0, 1.04517e-10, 0.120355, 0.222286, 0.134658, 0.0815719, 0.0493504, 0.0178036, 0.000172993, 1.01942e-08, 
0.7095, 0, 7.65865e-11, 0.113946, 0.222285, 0.134658, 0.0815719, 0.0493557, 0.0181107, 0.000185693, 1.16234e-08, 
0.7105, 0, 5.60378e-11, 0.107704, 0.222284, 0.134658, 0.0815719, 0.0493607, 0.0184154, 0.000199189, 1.32429e-08, 
0.7115, 0, 4.09427e-11, 0.10164, 0.222282, 0.134658, 0.0815719, 0.0493652, 0.0187175, 0.00021352, 1.50765e-08, 
0.7125, 0, 2.98707e-11, 0.0957615, 0.222279, 0.134658, 0.0815719, 0.0493694, 0.0190169, 0.000228727, 1.71509e-08, 
0.7135, 0, 2.17616e-11, 0.0900763, 0.222276, 0.134658, 0.0815719, 0.0493732, 0.0193134, 0.000244851, 1.94958e-08, 
0.7145, 0, 1.58313e-11, 0.0845904, 0.222273, 0.134658, 0.0815719, 0.0493767, 0.0196067, 0.000261935, 2.21445e-08, 
0.7155, 0, 1.15008e-11, 0.0793087, 0.222269, 0.134658, 0.0815719, 0.04938, 0.0198968, 0.000280022, 2.51341e-08, 
0.7165, 0, 8.34319e-12, 0.0742347, 0.222264, 0.134658, 0.0815719, 0.0493829, 0.0201834, 0.000299158, 2.85057e-08, 
0.7175, 0, 6.04408e-12, 0.0693713, 0.222259, 0.134658, 0.0815719, 0.0493857, 0.0204664, 0.000319388, 3.23052e-08, 
0.7185, 0, 4.37248e-12, 0.0647197, 0.222252, 0.134658, 0.0815719, 0.0493882, 0.0207456, 0.000340759, 3.65836e-08, 
0.7195, 0, 3.15886e-12, 0.0602806, 0.222244, 0.134658, 0.0815719, 0.0493905, 0.021021, 0.000363319, 4.13976e-08, 
0.7205, 0, 2.27898e-12, 0.0560533, 0.222234, 0.134658, 0.0815719, 0.0493926, 0.0212924, 0.000387117, 4.68099e-08, 
0.7215, 0, 1.64196e-12, 0.0520364, 0.222223, 0.134658, 0.0815719, 0.0493945, 0.0215596, 0.000412201, 5.28904e-08, 
0.7225, 0, 1.18141e-12, 0.0482276, 0.22221, 0.134658, 0.0815719, 0.0493962, 0.0218226, 0.000438624, 5.97162e-08, 
0.7235, 0, 8.48912e-13, 0.0446238, 0.222195, 0.134658, 0.0815719, 0.0493979, 0.0220812, 0.000466435, 6.73727e-08, 
0.7245, 0, 6.09184e-13, 0.0412211, 0.222177, 0.134658, 0.0815719, 0.0493993, 0.0223353, 0.000495687, 7.59547e-08, 
0.7255, 0, 4.3658e-13, 0.0380149, 0.222157, 0.134658, 0.0815719, 0.0494007, 0.0225849, 0.000526431, 8.55664e-08, 
0.7265, 0, 3.12473e-13, 0.0350003, 0.222133, 0.134658, 0.0815719, 0.0494019, 0.0228299, 0.000558722, 9.63234e-08, 
0.7275, 0, 2.23357e-13, 0.0321716, 0.222105, 0.134658, 0.0815719, 0.049403, 0.0230701, 0.000592611, 1.08353e-07, 
0.7285, 0, 1.59451e-13, 0.0295229, 0.222073, 0.134658, 0.0815719, 0.049404, 0.0233055, 0.000628153, 1.21795e-07, 
0.7295, 0, 1.13684e-13, 0.0270476, 0.222036, 0.134658, 0.0815719, 0.049405, 0.0235361, 0.000665401, 1.36805e-07, 
0.7305, 0, 8.09513e-14, 0.0247391, 0.221993, 0.134658, 0.0815719, 0.0494058, 0.0237618, 0.000704409, 1.53552e-07, 
0.7315, 0, 5.75705e-14, 0.0225905, 0.221944, 0.134658, 0.0815719, 0.0494066, 0.0239826, 0.000745232, 1.72223e-07, 
0.7325, 0, 4.08915e-14, 0.0205947, 0.221888, 0.134658, 0.0815719, 0.0494073, 0.0241984, 0.000787923, 1.93024e-07, 
0.7335, 0, 2.90087e-14, 0.0187446, 0.221824, 0.134658, 0.0815719, 0.0494079, 0.0244092, 0.000832536, 2.16181e-07, 
0.7345, 0, 2.05536e-14, 0.0170328, 0.221752, 0.134658, 0.0815719, 0.0494085, 0.0246149, 0.000879125, 2.41941e-07, 
0.7355, 0, 1.4545e-14, 0.0154521, 0.221669, 0.134658, 0.0815719, 0.049409, 0.0248156, 0.000927742, 2.70574e-07, 
0.7365, 0, 1.02805e-14, 0.0139953, 0.221575, 0.134658, 0.0815719, 0.0494095, 0.0250113, 0.000978439, 3.02378e-07, 
0.7375, 0, 7.25756e-15, 0.0126554, 0.221469, 0.134658, 0.0815719, 0.0494099, 0.0252019, 0.00103127, 3.37677e-07, 
0.7385, 0, 5.11736e-15, 0.0114252, 0.22135, 0.134658, 0.0815719, 0.0494103, 0.0253875, 0.00108628, 3.76827e-07, 
0.7395, 0, 3.60399e-15, 0.0102979, 0.221215, 0.134658, 0.0815719, 0.0494106, 0.0255681, 0.00114353, 4.20215e-07, 
0.7405, 0, 2.53518e-15, 0.00926697, 0.221064, 0.134658, 0.0815719, 0.049411, 0.0257437, 0.00120306, 4.68264e-07, 
0.7415, 0, 1.78124e-15, 0.00832584, 0.220895, 0.134658, 0.0815719, 0.0494113, 0.0259142, 0.00126492, 5.21436e-07, 
0.7425, 0, 1.25006e-15, 0.00746833, 0.220705, 0.134658, 0.0815719, 0.0494115, 0.0260799, 0.00132915, 5.80233e-07, 
0.7435, 0, 8.76268e-16, 0.00668845, 0.220494, 0.134658, 0.0815719, 0.0494117, 0.0262406, 0.00139581, 6.45203e-07, 
0.7445, 0, 6.1354e-16, 0.00598049, 0.22026, 0.134658, 0.0815719, 0.049412, 0.0263965, 0.00146493, 7.1694e-07, 
0.7455, 0, 4.29094e-16, 0.00533899, 0.219999, 0.134658, 0.0815719, 0.0494122, 0.0265476, 0.00153655, 7.96092e-07, 
0.7465, 0, 2.99757e-16, 0.00475877, 0.21971, 0.134658, 0.0815719, 0.0494123, 0.0266939, 0.00161072, 8.8336e-07, 
0.7475, 0, 2.09168e-16, 0.00423492, 0.219391, 0.134658, 0.0815719, 0.0494125, 0.0268355, 0.00168747, 9.79508e-07, 
0.7485, 0, 1.45793e-16, 0.00376283, 0.219039, 0.134658, 0.0815719, 0.0494126, 0.0269725, 0.00176683, 1.08536e-06, 
0.7495, 0, 1.01506e-16, 0.00333814, 0.218652, 0.134658, 0.0815719, 0.0494127, 0.0271049, 0.00184885, 1.20181e-06, 
0.7505, 0, 7.05946e-17, 0.00295676, 0.218227, 0.134658, 0.0815719, 0.0494129, 0.0272328, 0.00193354, 1.32983e-06, 
0.7515, 0, 4.90425e-17, 0.0026149, 0.217761, 0.134658, 0.0815719, 0.049413, 0.0273562, 0.00202094, 1.47046e-06, 
0.7525, 0, 3.40329e-17, 0.00230898, 0.217251, 0.134658, 0.0815719, 0.0494131, 0.0274754, 0.00211108, 1.62484e-06, 
0.7535, 0, 2.35915e-17, 0.0020357, 0.216696, 0.134658, 0.0815719, 0.0494131, 0.0275902, 0.00220396, 1.79419e-06, 
0.7545, 0, 1.6336e-17, 0.00179202, 0.216091, 0.134658, 0.0815719, 0.0494132, 0.0277009, 0.00229962, 1.97981e-06, 
0.7555, 0, 1.12998e-17, 0.00157509, 0.215434, 0.134658, 0.0815719, 0.0494133, 0.0278074, 0.00239806, 2.18315e-06, 
0.7565, 0, 7.80791e-18, 0.00138232, 0.214721, 0.134658, 0.0815719, 0.0494133, 0.0279099, 0.00249931, 2.40571e-06, 
0.7575, 0, 5.3894e-18, 0.00121129, 0.213951, 0.134658, 0.0815719, 0.0494134, 0.0280086, 0.00260336, 2.64914e-06, 
0.7585, 0, 3.71613e-18, 0.00105982, 0.213119, 0.134658, 0.0815719, 0.0494134, 0.0281033, 0.00271023, 2.91522e-06, 
0.7595, 0, 2.5597e-18, 0.000925897, 0.212223, 0.134658, 0.0815719, 0.0494135, 0.0281944, 0.00281991, 3.20583e-06, 
0.7605, 0, 1.76131e-18, 0.000807683, 0.21126, 0.134658, 0.0815719, 0.0494135, 0.0282817, 0.00293241, 3.52302e-06, 
0.7615, 0, 1.21071e-18, 0.00070351, 0.210227, 0.134658, 0.0815719, 0.0494135, 0.0283655, 0.00304771, 3.86898e-06, 
0.7625, 0, 8.31375e-19, 0.000611861, 0.209121, 0.134658, 0.0815719, 0.0494136, 0.0284459, 0.00316582, 4.24603e-06, 
0.7635, 0, 5.70314e-19, 0.000531364, 0.207939, 0.134658, 0.0815719, 0.0494136, 0.0285229, 0.00328671, 4.65668e-06, 
0.7645, 0, 3.90835e-19, 0.000460776, 0.206679, 0.134658, 0.0815719, 0.0494136, 0.0285966, 0.00341037, 5.10362e-06, 
0.7655, 0, 2.6757e-19, 0.000398979, 0.205338, 0.134658, 0.0815719, 0.0494137, 0.0286671, 0.00353678, 5.5897e-06, 
0.7665, 0, 1.82999e-19, 0.000344964, 0.203914, 0.134658, 0.0815719, 0.0494137, 0.0287345, 0.00366591, 6.11797e-06, 
0.7675, 0, 1.25034e-19, 0.000297827, 0.202404, 0.134658, 0.0815719, 0.0494137, 0.028799, 0.00379774, 6.69171e-06, 
0.7685, 0, 8.5346e-20, 0.000256759, 0.200807, 0.134658, 0.0815719, 0.0494137, 0.0288605, 0.00393222, 7.31438e-06, 
0.7695, 0, 5.81987e-20, 0.000221034, 0.199121, 0.134658, 0.0815719, 0.0494137, 0.0289193, 0.00406933, 7.98968e-06, 
0.7705, 0, 3.9648e-20, 0.000190006, 0.197345, 0.134658, 0.0815719, 0.0494137, 0.0289753, 0.00420902, 8.72155e-06, 
0.7715, 0, 2.69842e-20, 0.0001631, 0.195476, 0.134658, 0.0815719, 0.0494137, 0.0290288, 0.00435125, 9.51416e-06, 
0.7725, 0, 1.83477e-20, 0.000139804, 0.193515, 0.134658, 0.0815719, 0.0494138, 0.0290797, 0.00449596, 1.0372e-05, 
0.7735, 0, 1.24635e-20, 0.000119666, 0.191461, 0.134658, 0.0815719, 0.0494138, 0.0291281, 0.00464311, 1.12997e-05, 
0.7745, 0, 8.45836e-21, 0.000102284, 0.189313, 0.134658, 0.0815719, 0.0494138, 0.0291743, 0.00479264, 1.23023e-05, 
0.7755, 0, 5.73487e-21, 8.73035e-05, 0.187071, 0.134658, 0.0815719, 0.0494138, 0.0292181, 0.00494448, 1.33852e-05, 
0.7765, 0, 3.88468e-21, 7.44129e-05, 0.184736, 0.134658, 0.0815719, 0.0494138, 0.0292598, 0.00509857, 1.45539e-05, 
0.7775, 0, 2.62895e-21, 6.33372e-05, 0.182308, 0.134658, 0.0815719, 0.0494138, 0.0292994, 0.00525484, 1.58143e-05, 
0.7785, 0, 1.77749e-21, 5.38352e-05, 0.179788, 0.134658, 0.0815719, 0.0494138, 0.029337, 0.00541322, 1.71727e-05, 
0.7795, 0, 1.2007e-21, 4.56956e-05, 0.177178, 0.134658, 0.0815719, 0.0494138, 0.0293726, 0.00557363, 1.86358e-05, 
0.7805, 0, 8.10335e-22, 3.87332e-05, 0.17448, 0.134658, 0.0815719, 0.0494138, 0.0294064, 0.005736, 2.02104e-05, 
0.7815, 0, 5.46387e-22, 3.27867e-05, 0.171695, 0.134658, 0.0815719, 0.0494138, 0.0294384, 0.00590024, 2.19041e-05, 
0.7825, 0, 3.68082e-22, 2.77154e-05, 0.168826, 0.134658, 0.0815719, 0.0494138, 0.0294688, 0.00606626, 2.37244e-05, 
0.7835, 0, 2.47742e-22, 2.33966e-05, 0.165876, 0.134657, 0.0815719, 0.0494138, 0.0294975, 0.00623399, 2.56796e-05, 
0.7845, 0, 1.66597e-22, 1.97242e-05, 0.162848, 0.134657, 0.0815719, 0.0494138, 0.0295246, 0.00640331, 2.77781e-05, 
0.7855, 0, 1.11931e-22, 1.66058e-05, 0.159746, 0.134657, 0.0815719, 0.0494138, 0.0295503, 0.00657414, 3.0029e-05, 
0.7865, 0, 7.51361e-23, 1.39618e-05, 0.156573, 0.134657, 0.0815719, 0.0494138, 0.0295745, 0.00674639, 3.24418e-05, 
0.7875, 0, 5.03927e-23, 1.17231e-05, 0.153334, 0.134657, 0.0815719, 0.0494138, 0.0295974, 0.00691995, 3.50262e-05, 
0.7885, 0, 3.37683e-23, 9.83029e-06, 0.150033, 0.134657, 0.0815719, 0.0494138, 0.029619, 0.00709472, 3.77927e-05, 
0.7895, 0, 2.26087e-23, 8.23222e-06, 0.146675, 0.134656, 0.0815719, 0.0494138, 0.0296393, 0.0072706, 4.07519e-05, 
0.7905, 0, 1.5124e-23, 6.88489e-06, 0.143264, 0.134656, 0.0815719, 0.0494138, 0.0296585, 0.00744749, 4.39154e-05, 
0.7915, 0, 1.01085e-23, 5.75054e-06, 0.139807, 0.134655, 0.0815719, 0.0494138, 0.0296766, 0.00762526, 4.72948e-05, 
0.7925, 0, 6.75055e-24, 4.79683e-06, 0.136309, 0.134655, 0.0815719, 0.0494138, 0.0296936, 0.00780382, 5.09025e-05, 
0.7935, 0, 4.50426e-24, 3.9961e-06, 0.132775, 0.134654, 0.0815719, 0.0494138, 0.0297096, 0.00798306, 5.47513e-05, 
0.7945, 0, 3.00292e-24, 3.32474e-06, 0.12921, 0.134654, 0.0815719, 0.0494138, 0.0297246, 0.00816286, 5.88546e-05, 
0.7955, 0, 2.00032e-24, 2.76262e-06, 0.125622, 0.134653, 0.0815719, 0.0494138, 0.0297388, 0.00834311, 6.32262e-05, 
0.7965, 0, 1.33136e-24, 2.29261e-06, 0.122015, 0.134652, 0.0815719, 0.0494138, 0.029752, 0.00852371, 6.78808e-05, 
0.7975, 0, 8.85386e-25, 1.90014e-06, 0.118396, 0.134651, 0.0815719, 0.0494138, 0.0297645, 0.00870453, 7.28331e-05, 
0.7985, 0, 5.8832e-25, 1.57286e-06, 0.114771, 0.134649, 0.0815719, 0.0494138, 0.0297762, 0.00888546, 7.80989e-05, 
0.7995, 0, 3.90606e-25, 1.30031e-06, 0.111146, 0.134648, 0.0815719, 0.0494138, 0.0297871, 0.00906639, 8.36942e-05, 
0.8005, 0, 2.59127e-25, 1.07364e-06, 0.107527, 0.134646, 0.0815719, 0.0494138, 0.0297974, 0.00924721, 8.96357e-05, 
0.8015, 0, 1.71765e-25, 8.85373e-07, 0.10392, 0.134644, 0.0815719, 0.0494138, 0.029807, 0.00942781, 9.59407e-05, 
0.8025, 0, 1.13765e-25, 7.29213e-07, 0.100331, 0.134641, 0.0815719, 0.0494138, 0.029816, 0.00960807, 0.000102627, 
0.8035, 0, 7.52902e-26, 5.99853e-07, 0.0967661, 0.134639, 0.0815719, 0.0494138, 0.0298244, 0.00978787, 0.000109713, 
0.8045, 0, 4.97877e-26, 4.92833e-07, 0.0932301, 0.134635, 0.0815719, 0.0494138, 0.0298323, 0.00996712, 0.000117217, 
0.8055, 0, 3.28975e-26, 4.04409e-07, 0.0897289, 0.134632, 0.0815719, 0.0494138, 0.0298396, 0.0101457, 0.00012516, 
0.8065, 0, 2.17201e-26, 3.31446e-07, 0.0862678, 0.134627, 0.0815719, 0.0494138, 0.0298465, 0.0103235, 0.000133561, 
0.8075, 0, 1.43293e-26, 2.71316e-07, 0.0828517, 0.134622, 0.0815719, 0.0494138, 0.0298528, 0.0105004, 0.000142441, 
0.8085, 0, 9.44601e-27, 2.21827e-07, 0.0794856, 0.134617, 0.0815719, 0.0494138, 0.0298588, 0.0106764, 0.000151821, 
0.8095, 0, 6.22211e-27, 1.81146e-07, 0.0761739, 0.13461, 0.0815719, 0.0494138, 0.0298644, 0.0108512, 0.000161722, 
0.8105, 0, 4.09538e-27, 1.47748e-07, 0.072921, 0.134602, 0.0815719, 0.0494138, 0.0298696, 0.0110249, 0.000172168, 
0.8115, 0, 2.69351e-27, 1.20364e-07, 0.0697309, 0.134594, 0.0815719, 0.0494138, 0.0298744, 0.0111973, 0.00018318, 
0.8125, 0, 1.77017e-27, 9.79392e-08, 0.0666072, 0.134584, 0.0815719, 0.0494138, 0.0298789, 0.0113683, 0.000194782, 
0.8135, 0, 1.16247e-27, 7.9598e-08, 0.0635534, 0.134573, 0.0815719, 0.0494138, 0.029883, 0.0115378, 0.000206998, 
0.8145, 0, 7.62823e-28, 6.46155e-08, 0.0605725, 0.13456, 0.0815719, 0.0494138, 0.0298869, 0.0117058, 0.000219852, 
0.8155, 0, 5.00198e-28, 5.23916e-08, 0.0576673, 0.134546, 0.0815719, 0.0494138, 0.0298905, 0.0118721, 0.000233368, 
0.8165, 0, 3.27746e-28, 4.24307e-08, 0.0548403, 0.13453, 0.0815719, 0.0494138, 0.0298938, 0.0120367, 0.000247571, 
0.8175, 0, 2.14591e-28, 3.43237e-08, 0.0520935, 0.134512, 0.0815719, 0.0494138, 0.029897, 0.0121994, 0.000262488, 
0.8185, 0, 1.404e-28, 2.77336e-08, 0.0494288, 0.134491, 0.0815719, 0.0494138, 0.0298998, 0.0123603, 0.000278143, 
0.8195, 0, 9.17926e-29, 2.2383e-08, 0.0468476, 0.134468, 0.0815719, 0.0494138, 0.0299025, 0.0125192, 0.000294562, 
0.8205, 0, 5.99696e-29, 1.80441e-08, 0.0443511, 0.134442, 0.0815719, 0.0494138, 0.029905, 0.0126761, 0.000311772, 
0.8215, 0, 3.91509e-29, 1.45296e-08, 0.0419402, 0.134413, 0.0815719, 0.0494138, 0.0299072, 0.0128309, 0.0003298, 
0.8225, 0, 2.55411e-29, 1.16864e-08, 0.0396153, 0.13438, 0.0815719, 0.0494138, 0.0299094, 0.0129835, 0.000348672, 
0.8235, 0, 1.66505e-29, 9.38894e-09, 0.0373769, 0.134343, 0.0815719, 0.0494138, 0.0299113, 0.0131339, 0.000368416, 
0.8245, 0, 1.08469e-29, 7.53467e-09, 0.0352248, 0.134303, 0.0815719, 0.0494138, 0.0299131, 0.013282, 0.000389058, 
0.8255, 0, 7.06122e-30, 6.03984e-09, 0.0331587, 0.134257, 0.0815719, 0.0494138, 0.0299148, 0.0134278, 0.000410626, 
0.8265, 0, 4.59353e-30, 4.83618e-09, 0.0311783, 0.134207, 0.0815719, 0.0494138, 0.0299163, 0.0135712, 0.000433147, 
0.8275, 0, 2.98614e-30, 3.8681e-09, 0.0292826, 0.134151, 0.0815719, 0.0494138, 0.0299177, 0.0137121, 0.000456648, 
0.8285, 0, 1.93986e-30, 3.09039e-09, 0.0274707, 0.134089, 0.0815719, 0.0494138, 0.0299191, 0.0138506, 0.000481157, 
0.8295, 0, 1.25931e-30, 2.46633e-09, 0.0257415, 0.13402, 0.0815719, 0.0494138, 0.0299203, 0.0139866, 0.0005067, 
0.8305, 0, 8.16947e-31, 1.96614e-09, 0.0240934, 0.133944, 0.0815719, 0.0494138, 0.0299214, 0.01412, 0.000533306, 
0.8315, 0, 5.29613e-31, 1.56568e-09, 0.0225251, 0.13386, 0.0815719, 0.0494138, 0.0299224, 0.0142509, 0.000561, 
0.8325, 0, 3.43105e-31, 1.24544e-09, 0.0210346, 0.133768, 0.0815719, 0.0494138, 0.0299233, 0.0143792, 0.000589809, 
0.8335, 0, 2.22127e-31, 9.89625e-10, 0.0196203, 0.133667, 0.0815719, 0.0494138, 0.0299242, 0.0145049, 0.000619759, 
0.8345, 0, 1.43709e-31, 7.85512e-10, 0.0182801, 0.133556, 0.0815719, 0.0494138, 0.029925, 0.0146279, 0.000650877, 
0.8355, 0, 9.29126e-32, 6.22831e-10, 0.0170118, 0.133434, 0.0815719, 0.0494138, 0.0299257, 0.0147483, 0.000683187, 
0.8365, 0, 6.0031e-32, 4.93315e-10, 0.0158135, 0.133301, 0.0815719, 0.0494138, 0.0299264, 0.014866, 0.000716714, 
0.8375, 0, 3.87604e-32, 3.90318e-10, 0.0146826, 0.133155, 0.0815719, 0.0494138, 0.029927, 0.014981, 0.000751483, 
0.8385, 0, 2.501e-32, 3.08499e-10, 0.013617, 0.132997, 0.0815719, 0.0494138, 0.0299276, 0.0150934, 0.000787518, 
0.8395, 0, 1.61271e-32, 2.43575e-10, 0.0126143, 0.132824, 0.0815719, 0.0494138, 0.0299281, 0.0152031, 0.000824841, 
0.8405, 0, 1.03923e-32, 1.92113e-10, 0.011672, 0.132637, 0.0815719, 0.0494138, 0.0299286, 0.0153101, 0.000863475, 
0.8415, 0, 6.69249e-33, 1.51366e-10, 0.0107878, 0.132433, 0.0815719, 0.0494138, 0.029929, 0.0154144, 0.000903441, 
0.8425, 0, 4.30707e-33, 1.19138e-10, 0.00995916, 0.132213, 0.0815719, 0.0494138, 0.0299294, 0.0155161, 0.00094476, 
0.8435, 0, 2.77011e-33, 9.36746e-11, 0.00918366, 0.131974, 0.0815719, 0.0494138, 0.0299298, 0.0156151, 0.000987451, 
0.8445, 0, 1.78046e-33, 7.3578e-11, 0.00845889, 0.131717, 0.0815719, 0.0494138, 0.0299301, 0.0157115, 0.00103153, 
0.8455, 0, 1.14365e-33, 5.77337e-11, 0.00778243, 0.131439, 0.0815719, 0.0494138, 0.0299304, 0.0158053, 0.00107702, 
0.8465, 0, 7.34139e-34, 4.52551e-11, 0.00715192, 0.13114, 0.0815719, 0.0494138, 0.0299307, 0.0158964, 0.00112394, 
0.8475, 0, 4.70966e-34, 3.54377e-11, 0.00656501, 0.130819, 0.0815719, 0.0494138, 0.0299309, 0.015985, 0.0011723, 
0.8485, 0, 3.01945e-34, 2.7722e-11, 0.00601943, 0.130474, 0.0815719, 0.0494138, 0.0299312, 0.016071, 0.00122211, 
0.8495, 0, 1.93462e-34, 2.16644e-11, 0.00551292, 0.130104, 0.0815719, 0.0494138, 0.0299314, 0.0161545, 0.00127338, 
0.8505, 0, 1.23878e-34, 1.69136e-11, 0.00504332, 0.129709, 0.0815718, 0.0494138, 0.0299316, 0.0162354, 0.00132614, 
0.8515, 0, 7.92728e-35, 1.31914e-11, 0.00460851, 0.129286, 0.0815718, 0.0494138, 0.0299318, 0.0163139, 0.00138038, 
0.8525, 0, 5.06975e-35, 1.02781e-11, 0.00420643, 0.128836, 0.0815718, 0.0494138, 0.0299319, 0.01639, 0.00143612, 
0.8535, 0, 3.24029e-35, 8.00031e-12, 0.0038351, 0.128356, 0.0815718, 0.0494138, 0.0299321, 0.0164637, 0.00149336, 
0.8545, 0, 2.06974e-35, 6.22119e-12, 0.00349262, 0.127845, 0.0815718, 0.0494138, 0.0299322, 0.0165349, 0.00155211, 
0.8555, 0, 1.32125e-35, 4.83298e-12, 0.00317715, 0.127303, 0.0815718, 0.0494138, 0.0299323, 0.0166039, 0.00161237, 
0.8565, 0, 8.42936e-36, 3.75087e-12, 0.00288694, 0.126728, 0.0815718, 0.0494138, 0.0299324, 0.0166705, 0.00167414, 
0.8575, 0, 5.37455e-36, 2.90822e-12, 0.0026203, 0.126119, 0.0815718, 0.0494138, 0.0299325, 0.0167349, 0.00173743, 
0.8585, 0, 3.42476e-36, 2.2527e-12, 0.00237563, 0.125475, 0.0815718, 0.0494138, 0.0299326, 0.0167971, 0.00180223, 
0.8595, 0, 2.18103e-36, 1.74326e-12, 0.00215141, 0.124796, 0.0815718, 0.0494138, 0.0299327, 0.0168571, 0.00186854, 
0.8605, 0, 1.38815e-36, 1.34773e-12, 0.00194619, 0.124079, 0.0815718, 0.0494138, 0.0299328, 0.016915, 0.00193636, 
0.8615, 0, 8.82985e-37, 1.04095e-12, 0.00175859, 0.123325, 0.0815718, 0.0494138, 0.0299328, 0.0169708, 0.00200567, 
0.8625, 0, 5.61329e-37, 8.03234e-13, 0.00158731, 0.122533, 0.0815717, 0.0494138, 0.0299329, 0.0170245, 0.00207646, 
0.8635, 0, 3.56639e-37, 6.19219e-13, 0.00143113, 0.121701, 0.0815717, 0.0494138, 0.0299329, 0.0170763, 0.00214874, 
