time, x=0.000000, x=0.100000, x=0.200000, x=0.300000, x=0.400000, x=0.500000, x=0.600000, x=0.700000, x=0.800000, x=0.900000, 
0.355, 2.29903e-108, 1.31662e-35, 3.99357e-12, 0.00293442, 0.160797, 0.16873, 0.168731, 0.168731, 0.165796, 0.00793398, 
0.356, 1.14377e-108, 8.38109e-36, 3.09237e-12, 0.00265965, 0.159355, 0.167887, 0.167887, 0.167887, 0.165227, 0.00853231, 
0.357, 5.69025e-109, 5.33183e-36, 2.39219e-12, 0.00240791, 0.157884, 0.167047, 0.167047, 0.167047, 0.16464, 0.00916369, 
0.358, 2.8309e-109, 3.38993e-36, 1.84875e-12, 0.00217756, 0.156383, 0.166212, 0.166212, 0.166212, 0.164035, 0.00982894, 
0.359, 1.40837e-109, 2.15398e-36, 1.42738e-12, 0.00196705, 0.154852, 0.165381, 0.165381, 0.165381, 0.163414, 0.0105288, 
0.36, 7.00665e-110, 1.36784e-36, 1.10098e-12, 0.00177491, 0.15329, 0.164554, 0.164554, 0.164554, 0.162779, 0.011264, 
0.361, 3.48581e-110, 8.68099e-37, 8.48408e-13, 0.00159976, 0.151696, 0.163731, 0.163731, 0.163731, 0.162132, 0.0120351, 
0.362, 1.73419e-110, 5.50612e-37, 6.5315e-13, 0.00144029, 0.15007, 0.162913, 0.162913, 0.162913, 0.161473, 0.0128427, 
0.363, 8.6276e-111, 3.49033e-37, 5.0235e-13, 0.00129529, 0.148411, 0.162098, 0.162098, 0.162098, 0.160803, 0.0136872, 
0.364, 4.29223e-111, 2.21122e-37, 3.86001e-13, 0.0011636, 0.146719, 0.161288, 0.161288, 0.161288, 0.160124, 0.014569, 
0.365, 2.13538e-111, 1.40005e-37, 2.96319e-13, 0.00104414, 0.144993, 0.160481, 0.160481, 0.160481, 0.159437, 0.0154885, 
0.366, 1.06235e-111, 8.85936e-38, 2.27259e-13, 0.000935921, 0.143233, 0.159679, 0.159679, 0.159679, 0.158743, 0.0164457, 
0.367, 5.28521e-112, 5.60287e-38, 1.74132e-13, 0.000837996, 0.14144, 0.15888, 0.158881, 0.158881, 0.158043, 0.0174408, 
0.368, 2.62939e-112, 3.54135e-38, 1.33299e-13, 0.000749496, 0.139612, 0.158086, 0.158086, 0.158086, 0.157337, 0.0184737, 
0.369, 1.30812e-112, 2.23706e-38, 1.01947e-13, 0.00066961, 0.137751, 0.157295, 0.157296, 0.157296, 0.156626, 0.0195443, 
0.37, 6.50791e-113, 1.41234e-38, 7.78966e-14, 0.000597588, 0.135857, 0.156509, 0.156509, 0.156509, 0.155912, 0.0206523, 
0.371, 3.23768e-113, 8.91159e-39, 5.94652e-14, 0.000532733, 0.133929, 0.155726, 0.155727, 0.155727, 0.155194, 0.0217974, 
0.372, 1.61075e-113, 5.61986e-39, 4.53533e-14, 0.000474401, 0.131969, 0.154947, 0.154948, 0.154948, 0.154474, 0.0229791, 
0.373, 8.01347e-114, 3.54202e-39, 3.45588e-14, 0.000422, 0.129976, 0.154172, 0.154173, 0.154173, 0.153751, 0.0241968, 
0.374, 3.9867e-114, 2.23118e-39, 2.63095e-14, 0.000374983, 0.127953, 0.153401, 0.153402, 0.153402, 0.153027, 0.0254497, 
0.375, 1.98338e-114, 1.40467e-39, 2.00112e-14, 0.000332845, 0.125898, 0.152634, 0.152635, 0.152635, 0.152303, 0.026737, 
0.376, 9.86734e-115, 8.83844e-40, 1.52069e-14, 0.000295126, 0.123815, 0.15187, 0.151872, 0.151872, 0.151577, 0.0280576, 
0.377, 4.909e-115, 5.55823e-40, 1.15457e-14, 0.000261401, 0.121702, 0.151111, 0.151113, 0.151113, 0.150851, 0.0294106, 
0.378, 2.44223e-115, 3.49349e-40, 8.75812e-15, 0.000231283, 0.119563, 0.150355, 0.150357, 0.150357, 0.150126, 0.0307947, 
0.379, 1.21501e-115, 2.19454e-40, 6.63764e-15, 0.000204417, 0.117397, 0.149603, 0.149606, 0.149606, 0.149401, 0.0322086, 
0.38, 6.04467e-116, 1.37782e-40, 5.02611e-15, 0.00018048, 0.115207, 0.148854, 0.148857, 0.148857, 0.148677, 0.0336507, 
0.381, 3.00722e-116, 8.64584e-41, 3.80247e-15, 0.000159177, 0.112994, 0.148109, 0.148113, 0.148113, 0.147954, 0.0351196, 
0.382, 1.49609e-116, 5.42234e-41, 2.8742e-15, 0.000140241, 0.110759, 0.147368, 0.147373, 0.147373, 0.147232, 0.0366136, 
0.383, 7.44306e-117, 3.39887e-41, 2.17065e-15, 0.000123427, 0.108505, 0.146631, 0.146636, 0.146636, 0.146512, 0.0381309, 
0.384, 3.70292e-117, 2.12936e-41, 1.63788e-15, 0.000108515, 0.106233, 0.145897, 0.145903, 0.145903, 0.145794, 0.0396697, 
0.385, 1.8422e-117, 1.33332e-41, 1.2348e-15, 9.53051e-05, 0.103945, 0.145166, 0.145173, 0.145173, 0.145078, 0.041228, 
0.386, 9.16497e-118, 8.34427e-42, 9.30113e-16, 8.36157e-05, 0.101643, 0.144439, 0.144447, 0.144447, 0.144364, 0.0428037, 
0.387, 4.55957e-118, 5.21933e-42, 7.00004e-16, 7.32836e-05, 0.0993301, 0.143716, 0.143725, 0.143725, 0.143652, 0.0443948, 
0.388, 2.26839e-118, 3.26297e-42, 5.26372e-16, 6.41616e-05, 0.0970072, 0.142996, 0.143006, 0.143006, 0.142942, 0.0459991, 
0.389, 1.12852e-118, 2.03885e-42, 3.9547e-16, 5.61168e-05, 0.0946769, 0.142279, 0.142291, 0.142291, 0.142235, 0.0476144, 
0.39, 5.6144e-119, 1.2733e-42, 2.96869e-16, 4.90301e-05, 0.0923416, 0.141566, 0.14158, 0.14158, 0.141531, 0.0492383, 
0.391, 2.79316e-119, 7.94791e-43, 2.22663e-16, 4.27943e-05, 0.0900034, 0.140856, 0.140872, 0.140872, 0.140829, 0.0508685, 
0.392, 1.3896e-119, 4.95851e-43, 1.66864e-16, 3.73132e-05, 0.0876649, 0.140149, 0.140168, 0.140168, 0.14013, 0.0525027, 
0.393, 6.91325e-120, 3.09191e-43, 1.24944e-16, 3.25008e-05, 0.0853283, 0.139446, 0.139467, 0.139467, 0.139434, 0.0541385, 
0.394, 3.43934e-120, 1.927e-43, 9.34764e-17, 2.82803e-05, 0.0829961, 0.138746, 0.138769, 0.138769, 0.138741, 0.0557734, 
0.395, 1.71107e-120, 1.20037e-43, 6.98758e-17, 2.45828e-05, 0.0806706, 0.138049, 0.138076, 0.138076, 0.138051, 0.057405, 
0.396, 8.51259e-121, 7.47361e-44, 5.21904e-17, 2.1347e-05, 0.0783543, 0.137355, 0.137385, 0.137385, 0.137364, 0.059031, 
0.397, 4.23501e-121, 4.65079e-44, 3.89489e-17, 1.85184e-05, 0.0760495, 0.136664, 0.136698, 0.136698, 0.13668, 0.0606488, 
0.398, 2.10692e-121, 2.89271e-44, 2.90431e-17, 1.60485e-05, 0.0737586, 0.135975, 0.136015, 0.136015, 0.135999, 0.0622562, 
0.399, 1.04819e-121, 1.79832e-44, 2.16388e-17, 1.3894e-05, 0.0714839, 0.13529, 0.135335, 0.135335, 0.135321, 0.0638508, 
0.4, 5.21476e-122, 1.11741e-44, 1.6109e-17, 1.20166e-05, 0.0692277, 0.134607, 0.134658, 0.134658, 0.134646, 0.0654303, 
0.401, 2.59434e-122, 6.93977e-45, 1.19826e-17, 1.03826e-05, 0.0669924, 0.133928, 0.133985, 0.133985, 0.133974, 0.0669924, 
0.402, 1.29068e-122, 4.30788e-45, 8.90594e-18, 8.96182e-06, 0.06478, 0.13325, 0.133315, 0.133315, 0.133306, 0.0685349, 
0.403, 6.42116e-123, 2.67281e-45, 6.61391e-18, 7.72779e-06, 0.0625927, 0.132575, 0.132648, 0.132648, 0.132641, 0.0700556, 
0.404, 3.19453e-123, 1.65753e-45, 4.90781e-18, 6.65709e-06, 0.0604325, 0.131903, 0.131985, 0.131985, 0.131978, 0.0715525, 
0.405, 1.58928e-123, 1.02741e-45, 3.63889e-18, 5.72907e-06, 0.0583015, 0.131233, 0.131325, 0.131325, 0.131319, 0.0730236, 
0.406, 7.90665e-124, 6.36529e-46, 2.6959e-18, 4.92558e-06, 0.0562015, 0.130565, 0.130668, 0.130668, 0.130664, 0.0744669, 
0.407, 3.93356e-124, 3.94169e-46, 1.99569e-18, 4.23062e-06, 0.0541344, 0.129899, 0.130015, 0.130015, 0.130011, 0.0758807, 
0.408, 1.95695e-124, 2.43971e-46, 1.47618e-18, 3.63016e-06, 0.0521018, 0.129235, 0.129365, 0.129365, 0.129361, 0.0772633, 
0.409, 9.7358e-125, 1.50934e-46, 1.09105e-18, 3.11189e-06, 0.0501053, 0.128573, 0.128718, 0.128718, 0.128715, 0.0786129, 
0.41, 4.84356e-125, 9.33317e-47, 8.05759e-19, 2.66502e-06, 0.0481466, 0.127912, 0.128075, 0.128075, 0.128072, 0.0799281, 
0.411, 2.40967e-125, 5.76855e-47, 5.94603e-19, 2.28011e-06, 0.0462269, 0.127253, 0.127434, 0.127434, 0.127432, 0.0812074, 
0.412, 1.19881e-125, 3.56368e-47, 4.38441e-19, 1.94891e-06, 0.0443475, 0.126595, 0.126797, 0.126797, 0.126795, 0.0824496, 
0.413, 5.96409e-126, 2.20053e-47, 3.23041e-19, 1.66421e-06, 0.0425097, 0.125938, 0.126163, 0.126163, 0.126161, 0.0836534, 
0.414, 2.96713e-126, 1.35817e-47, 2.37831e-19, 1.41974e-06, 0.0407144, 0.125282, 0.125532, 0.125532, 0.125531, 0.0848179, 
0.415, 1.47615e-126, 8.37874e-48, 1.74962e-19, 1.21002e-06, 0.0389627, 0.124627, 0.124905, 0.124905, 0.124903, 0.0859419, 
0.416, 7.34384e-127, 5.16657e-48, 1.28614e-19, 1.0303e-06, 0.0372553, 0.123972, 0.12428, 0.12428, 0.124279, 0.0870248, 
0.417, 3.65356e-127, 3.18439e-48, 9.44711e-20, 8.76439e-07, 0.0355929, 0.123318, 0.123659, 0.123659, 0.123658, 0.0880658, 
0.418, 1.81765e-127, 1.96178e-48, 6.93393e-20, 7.44848e-07, 0.0339762, 0.122664, 0.12304, 0.12304, 0.12304, 0.0890642, 
0.419, 9.04279e-128, 1.20803e-48, 5.08547e-20, 6.32416e-07, 0.0324056, 0.122009, 0.122425, 0.122425, 0.122425, 0.0900196, 
0.42, 4.49879e-128, 7.4354e-49, 3.72695e-20, 5.3645e-07, 0.0308814, 0.121354, 0.121813, 0.121813, 0.121813, 0.0909317, 
0.421, 2.23815e-128, 4.57442e-49, 2.72929e-20, 4.54619e-07, 0.0294039, 0.120698, 0.121204, 0.121204, 0.121204, 0.0918001, 
0.422, 1.11348e-128, 2.81301e-49, 1.9972e-20, 3.8491e-07, 0.0279733, 0.120041, 0.120598, 0.120598, 0.120598, 0.0926247, 
0.423, 5.53956e-129, 1.72907e-49, 1.46039e-20, 3.25586e-07, 0.0265895, 0.119383, 0.119995, 0.119995, 0.119995, 0.0934055, 
0.424, 2.75593e-129, 1.06233e-49, 1.06707e-20, 2.75149e-07, 0.0252525, 0.118723, 0.119395, 0.119395, 0.119395, 0.0941425, 
0.425, 1.37107e-129, 6.52397e-50, 7.791e-21, 2.3231e-07, 0.0239621, 0.11806, 0.118798, 0.118798, 0.118798, 0.0948359, 
0.426, 6.8211e-130, 4.00473e-50, 5.68426e-21, 1.9596e-07, 0.0227181, 0.117396, 0.118204, 0.118204, 0.118204, 0.095486, 
0.427, 3.3935e-130, 2.45721e-50, 4.14416e-21, 1.65145e-07, 0.0215201, 0.116729, 0.117613, 0.117613, 0.117613, 0.096093, 
0.428, 1.68826e-130, 1.50702e-50, 3.01912e-21, 1.39048e-07, 0.0203675, 0.116059, 0.117025, 0.117025, 0.117025, 0.0966575, 
0.429, 8.39911e-131, 9.23862e-51, 2.19789e-21, 1.16968e-07, 0.01926, 0.115385, 0.11644, 0.11644, 0.11644, 0.0971799, 
0.43, 4.17856e-131, 5.66116e-51, 1.59889e-21, 9.83041e-08, 0.0181968, 0.114708, 0.115858, 0.115858, 0.115858, 0.0976608, 
0.431, 2.07883e-131, 3.46749e-51, 1.16229e-21, 8.25434e-08, 0.0171774, 0.114026, 0.115278, 0.115278, 0.115278, 0.098101, 
0.432, 1.03422e-131, 2.12294e-51, 8.44303e-22, 6.92466e-08, 0.0162009, 0.113339, 0.114702, 0.114702, 0.114702, 0.098501, 
0.433, 5.14524e-132, 1.29919e-51, 6.12872e-22, 5.80393e-08, 0.0152666, 0.112648, 0.114128, 0.114128, 0.114128, 0.0988618, 
0.434, 2.55976e-132, 7.94733e-52, 4.4456e-22, 4.86021e-08, 0.0143736, 0.111951, 0.113558, 0.113558, 0.113558, 0.0991842, 
0.435, 1.27348e-132, 4.85942e-52, 3.22241e-22, 4.06628e-08, 0.0135209, 0.111248, 0.11299, 0.11299, 0.11299, 0.0994691, 
0.436, 6.33556e-133, 2.97005e-52, 2.33412e-22, 3.399e-08, 0.0127077, 0.110538, 0.112425, 0.112425, 0.112425, 0.0997174, 
0.437, 3.15194e-133, 1.8145e-52, 1.6895e-22, 2.83869e-08, 0.0119329, 0.109822, 0.111863, 0.111863, 0.111863, 0.09993, 
0.438, 1.56809e-133, 1.10808e-52, 1.22204e-22, 2.36863e-08, 0.0111955, 0.109098, 0.111304, 0.111304, 0.111304, 0.100108, 
0.439, 7.80125e-134, 6.76392e-53, 8.83301e-23, 1.97466e-08, 0.0104944, 0.108367, 0.110747, 0.110747, 0.110747, 0.100253, 
0.44, 3.88112e-134, 4.12711e-53, 6.38011e-23, 1.64476e-08, 0.00982857, 0.107627, 0.110193, 0.110193, 0.110193, 0.100365, 
0.441, 1.93086e-134, 2.51717e-53, 4.60516e-23, 1.36877e-08, 0.00919687, 0.106879, 0.109642, 0.109642, 0.109642, 0.100446, 
0.442, 9.60602e-135, 1.53461e-53, 3.32169e-23, 1.13809e-08, 0.00859818, 0.106121, 0.109094, 0.109094, 0.109094, 0.100496, 
0.443, 4.779e-135, 9.35203e-54, 2.39427e-23, 9.45459e-09, 0.00803138, 0.105354, 0.108549, 0.108549, 0.108549, 0.100517, 
0.444, 2.37755e-135, 5.69684e-54, 1.7246e-23, 7.84747e-09, 0.00749532, 0.104576, 0.108006, 0.108006, 0.108006, 0.100511, 
0.445, 1.18283e-135, 3.46884e-54, 1.24138e-23, 6.50787e-09, 0.00698887, 0.103788, 0.107466, 0.107466, 0.107466, 0.100477, 
0.446, 5.88459e-136, 2.11133e-54, 8.92941e-24, 5.39227e-09, 0.0065109, 0.102989, 0.106929, 0.106929, 0.106929, 0.100418, 
0.447, 2.92758e-136, 1.28456e-54, 6.41868e-24, 4.46405e-09, 0.00606026, 0.102178, 0.106394, 0.106394, 0.106394, 0.100334, 
0.448, 1.45647e-136, 7.8122e-55, 4.61077e-24, 3.69243e-09, 0.00563583, 0.101356, 0.105862, 0.105862, 0.105862, 0.100226, 
0.449, 7.24595e-137, 4.74918e-55, 3.30984e-24, 3.05156e-09, 0.00523651, 0.100521, 0.105333, 0.105333, 0.105333, 0.100096, 
0.45, 3.60486e-137, 2.88596e-55, 2.37437e-24, 2.51977e-09, 0.00486119, 0.0996736, 0.104806, 0.104806, 0.104806, 0.0999449, 
0.451, 1.79342e-137, 1.75302e-55, 1.70214e-24, 2.07887e-09, 0.00450879, 0.0988129, 0.104282, 0.104282, 0.104282, 0.0997732, 
0.452, 8.92225e-138, 1.06441e-55, 1.21942e-24, 1.71366e-09, 0.00417825, 0.0979388, 0.10376, 0.103761, 0.103761, 0.0995824, 
0.453, 4.43882e-138, 6.46044e-56, 8.73018e-25, 1.41142e-09, 0.00386853, 0.0970509, 0.103242, 0.103242, 0.103242, 0.0993733, 
0.454, 2.20831e-138, 3.9196e-56, 6.24601e-25, 1.1615e-09, 0.00357862, 0.0961488, 0.102725, 0.102726, 0.102726, 0.099147, 
0.455, 1.09864e-138, 2.37712e-56, 4.46576e-25, 9.55025e-10, 0.00330752, 0.0952324, 0.102212, 0.102212, 0.102212, 0.0989044, 
0.456, 5.46571e-139, 1.44109e-56, 3.19081e-25, 7.84596e-10, 0.00305427, 0.0943012, 0.101701, 0.101701, 0.101701, 0.0986466, 
0.457, 2.71919e-139, 8.7329e-57, 2.27835e-25, 6.44042e-10, 0.00281793, 0.0933552, 0.101192, 0.101192, 0.101192, 0.0983745, 
0.458, 1.3528e-139, 5.29004e-57, 1.62576e-25, 5.28226e-10, 0.00259759, 0.092394, 0.100686, 0.100686, 0.100686, 0.0980888, 
0.459, 6.73017e-140, 3.20325e-57, 1.15933e-25, 4.32877e-10, 0.00239239, 0.0914176, 0.100182, 0.100183, 0.100183, 0.0977906, 
0.46, 3.34826e-140, 1.9389e-57, 8.26187e-26, 3.54444e-10, 0.00220146, 0.0904258, 0.0996814, 0.0996821, 0.0996821, 0.0974806, 
0.461, 1.66576e-140, 1.17314e-57, 5.88392e-26, 2.89983e-10, 0.00202399, 0.0894184, 0.0991828, 0.0991837, 0.0991837, 0.0971597, 
0.462, 8.28715e-141, 7.09549e-58, 4.18769e-26, 2.3705e-10, 0.0018592, 0.0883955, 0.0986868, 0.0986878, 0.0986878, 0.0968286, 
0.463, 4.12286e-141, 4.2899e-58, 2.97854e-26, 1.9362e-10, 0.00170634, 0.087357, 0.0981932, 0.0981943, 0.0981943, 0.096488, 
0.464, 2.05112e-141, 2.59267e-58, 2.11716e-26, 1.58017e-10, 0.00156467, 0.086303, 0.0977021, 0.0977034, 0.0977034, 0.0961387, 
0.465, 1.02043e-141, 1.56633e-58, 1.50393e-26, 1.28856e-10, 0.00143352, 0.0852336, 0.0972134, 0.0972148, 0.0972148, 0.0957813, 
0.466, 5.07665e-142, 9.45921e-59, 1.06763e-26, 1.04991e-10, 0.00131221, 0.0841487, 0.0967271, 0.0967288, 0.0967288, 0.0954165, 
0.467, 2.52564e-142, 5.71036e-59, 7.57432e-27, 8.54763e-11, 0.00120013, 0.0830487, 0.0962432, 0.0962451, 0.0962451, 0.095045, 
0.468, 1.2565e-142, 3.44595e-59, 5.3702e-27, 6.95326e-11, 0.00109666, 0.0819337, 0.0957617, 0.0957639, 0.0957639, 0.0946672, 
0.469, 6.25111e-143, 2.07871e-59, 3.80507e-27, 5.65173e-11, 0.00100125, 0.080804, 0.0952825, 0.0952851, 0.0952851, 0.0942838, 
0.47, 3.10993e-143, 1.25348e-59, 2.69441e-27, 4.59014e-11, 0.000913342, 0.0796598, 0.0948058, 0.0948086, 0.0948086, 0.0938953, 
0.471, 1.54719e-143, 7.55578e-60, 1.90675e-27, 3.72496e-11, 0.000832432, 0.0785016, 0.0943313, 0.0943346, 0.0943346, 0.0935022, 
0.472, 7.69726e-144, 4.55284e-60, 1.3485e-27, 3.02044e-11, 0.000758034, 0.0773296, 0.0938592, 0.0938629, 0.0938629, 0.0931049, 
0.473, 3.82939e-144, 2.74236e-60, 9.53104e-28, 2.44723e-11, 0.000689689, 0.0761445, 0.0933893, 0.0933936, 0.0933936, 0.0927039, 
0.474, 1.90512e-144, 1.65124e-60, 6.73225e-28, 1.98122e-11, 0.000626965, 0.0749465, 0.0929218, 0.0929266, 0.0929266, 0.0922997, 
0.475, 9.47797e-145, 9.93884e-61, 4.7524e-28, 1.60269e-11, 0.000569455, 0.0737364, 0.0924565, 0.092462, 0.092462, 0.0918926, 
0.476, 4.71529e-145, 5.98004e-61, 3.35273e-28, 1.29545e-11, 0.000516776, 0.0725146, 0.0919934, 0.0919997, 0.0919997, 0.0914829, 
0.477, 2.34586e-145, 3.5968e-61, 2.36384e-28, 1.04629e-11, 0.000468568, 0.0712817, 0.0915326, 0.0915397, 0.0915397, 0.0910711, 
0.478, 1.16706e-145, 2.16258e-61, 1.66561e-28, 8.44392e-12, 0.000424492, 0.0700385, 0.091074, 0.091082, 0.091082, 0.0906575, 
0.479, 5.80614e-146, 1.29978e-61, 1.17291e-28, 6.8092e-12, 0.000384234, 0.0687857, 0.0906175, 0.0906266, 0.0906266, 0.0902424, 
0.48, 2.88856e-146, 7.80935e-62, 8.25453e-29, 5.48668e-12, 0.000347497, 0.0675239, 0.0901632, 0.0901735, 0.0901735, 0.089826, 
0.481, 1.43706e-146, 4.69034e-62, 5.80575e-29, 4.4176e-12, 0.000314005, 0.066254, 0.089711, 0.0897226, 0.0897226, 0.0894086, 
0.482, 7.14936e-147, 2.81605e-62, 4.08096e-29, 3.55408e-12, 0.000283499, 0.0649768, 0.0892609, 0.089274, 0.089274, 0.0889905, 
0.483, 3.55681e-147, 1.69014e-62, 2.86686e-29, 2.85714e-12, 0.000255739, 0.0636932, 0.0888129, 0.0888276, 0.0888276, 0.0885719, 
0.484, 1.76951e-147, 1.01403e-62, 2.01276e-29, 2.29511e-12, 0.000230502, 0.0624039, 0.0883669, 0.0883835, 0.0883835, 0.088153, 
0.485, 8.80332e-148, 6.08176e-63, 1.41227e-29, 1.84222e-12, 0.00020758, 0.06111, 0.0879229, 0.0879416, 0.0879416, 0.087734, 
0.486, 4.37965e-148, 3.64632e-63, 9.90346e-30, 1.47757e-12, 0.000186779, 0.0598124, 0.0874809, 0.0875019, 0.0875019, 0.0873151, 
0.487, 2.17888e-148, 2.18539e-63, 6.94063e-30, 1.1842e-12, 0.00016792, 0.058512, 0.0870409, 0.0870643, 0.0870643, 0.0868964, 
0.488, 1.08399e-148, 1.30934e-63, 4.86133e-30, 9.48352e-13, 0.000150839, 0.0572098, 0.0866027, 0.086629, 0.086629, 0.0864782, 
0.489, 5.39285e-149, 7.84198e-64, 3.40295e-30, 7.58903e-13, 0.000135382, 0.0559069, 0.0861665, 0.0861959, 0.0861959, 0.0860605, 
0.49, 2.68294e-149, 4.69516e-64, 2.38069e-30, 6.06842e-13, 0.000121406, 0.0546041, 0.085732, 0.0857649, 0.0857649, 0.0856435, 
0.491, 1.33476e-149, 2.81012e-64, 1.66455e-30, 4.84884e-13, 0.000108782, 0.0533026, 0.0852994, 0.0853361, 0.0853361, 0.0852273, 
0.492, 6.64046e-150, 1.68133e-64, 1.16316e-30, 3.87145e-13, 9.73896e-05, 0.0520033, 0.0848685, 0.0849094, 0.0849094, 0.084812, 
0.493, 3.30363e-150, 1.00561e-64, 8.12321e-31, 3.08877e-13, 8.71174e-05, 0.0507074, 0.0844393, 0.0844848, 0.0844848, 0.0843977, 
0.494, 1.64355e-150, 6.01261e-65, 5.66979e-31, 2.46248e-13, 7.78639e-05, 0.0494158, 0.0840117, 0.0840624, 0.0840624, 0.0839846, 
0.495, 8.17668e-151, 3.59375e-65, 3.95509e-31, 1.96172e-13, 6.95354e-05, 0.0481296, 0.0835857, 0.0836421, 0.0836421, 0.0835726, 
0.496, 4.0679e-151, 2.14727e-65, 2.75738e-31, 1.56164e-13, 6.20463e-05, 0.0468498, 0.0831613, 0.0832239, 0.0832239, 0.0831619, 
0.497, 2.02378e-151, 1.28257e-65, 1.92127e-31, 1.24223e-13, 5.5318e-05, 0.0455774, 0.0827383, 0.0828078, 0.0828078, 0.0827525, 
0.498, 1.00683e-151, 7.65822e-66, 1.33793e-31, 9.87428e-14, 4.92786e-05, 0.0443134, 0.0823168, 0.0823937, 0.0823937, 0.0823445, 
0.499, 5.00898e-152, 4.57121e-66, 9.31177e-32, 7.84312e-14, 4.38624e-05, 0.0430589, 0.0818966, 0.0819818, 0.0819818, 0.0819379, 
0.5, 2.49197e-152, 2.72766e-66, 6.47717e-32, 6.22522e-14, 3.90095e-05, 0.0418148, 0.0814776, 0.0815719, 0.0815719, 0.0815329, 
0.501, 1.23975e-152, 1.62707e-66, 4.50291e-32, 4.93746e-14, 3.4665e-05, 0.040582, 0.0810599, 0.081164, 0.081164, 0.0811293, 
0.502, 6.16778e-153, 9.7024e-67, 3.12866e-32, 3.91324e-14, 3.07791e-05, 0.0393615, 0.0806433, 0.0807582, 0.0807582, 0.0807274, 
0.503, 3.06847e-153, 5.78375e-67, 2.1726e-32, 3.09923e-14, 2.73065e-05, 0.0381543, 0.0802278, 0.0803544, 0.0803544, 0.0803271, 
0.504, 1.52656e-153, 3.44666e-67, 1.50785e-32, 2.45277e-14, 2.4206e-05, 0.0369611, 0.0798131, 0.0799526, 0.0799526, 0.0799284, 
0.505, 7.59465e-154, 2.05326e-67, 1.04591e-32, 1.93976e-14, 2.144e-05, 0.0357829, 0.0793994, 0.0795529, 0.0795529, 0.0795314, 
0.506, 3.77834e-154, 1.22279e-67, 7.2509e-33, 1.53295e-14, 1.89747e-05, 0.0346204, 0.0789864, 0.0791551, 0.0791551, 0.0791361, 
0.507, 1.87972e-154, 7.27974e-68, 5.02399e-33, 1.21058e-14, 1.67793e-05, 0.0334745, 0.0785741, 0.0787593, 0.0787593, 0.0787425, 
0.508, 9.35163e-155, 4.33253e-68, 3.47909e-33, 9.55325e-15, 1.48259e-05, 0.0323458, 0.0781624, 0.0783655, 0.0783655, 0.0783507, 
0.509, 4.65243e-155, 2.57767e-68, 2.40794e-33, 7.53354e-15, 1.30894e-05, 0.0312351, 0.0777511, 0.0779737, 0.0779737, 0.0779606, 
0.51, 2.31459e-155, 1.53311e-68, 1.66566e-33, 5.93661e-15, 1.15469e-05, 0.0301431, 0.0773401, 0.0775838, 0.0775838, 0.0775723, 
0.511, 1.15151e-155, 9.11556e-69, 1.15157e-33, 4.67488e-15, 1.01781e-05, 0.0290703, 0.0769294, 0.0771959, 0.0771959, 0.0771857, 
0.512, 5.72875e-156, 5.41819e-69, 7.95722e-34, 3.67871e-15, 8.96432e-06, 0.0280174, 0.0765188, 0.0768099, 0.0768099, 0.076801, 
0.513, 2.85005e-156, 3.21949e-69, 5.49535e-34, 2.89278e-15, 7.88899e-06, 0.0269849, 0.0761081, 0.0764259, 0.0764259, 0.076418, 
0.514, 1.4179e-156, 1.91242e-69, 3.7931e-34, 2.27317e-15, 6.93712e-06, 0.0259732, 0.0756972, 0.0760437, 0.0760437, 0.0760368, 
0.515, 7.05405e-157, 1.13565e-69, 2.61674e-34, 1.78502e-15, 6.09525e-06, 0.0249829, 0.075286, 0.0756635, 0.0756635, 0.0756574, 
0.516, 3.50939e-157, 6.74166e-70, 1.80424e-34, 1.40072e-15, 5.35129e-06, 0.0240142, 0.0748744, 0.0752852, 0.0752852, 0.0752799, 
0.517, 1.74592e-157, 4.00087e-70, 1.24335e-34, 1.0984e-15, 4.69442e-06, 0.0230677, 0.0744621, 0.0749088, 0.0749088, 0.0749041, 
0.518, 8.68596e-158, 2.3736e-70, 8.56375e-35, 8.60726e-16, 4.11493e-06, 0.0221435, 0.0740491, 0.0745342, 0.0745342, 0.0745301, 
0.519, 4.32127e-158, 1.40775e-70, 5.89526e-35, 6.74017e-16, 3.60413e-06, 0.021242, 0.0736351, 0.0741616, 0.0741616, 0.074158, 
0.52, 2.14983e-158, 8.34663e-71, 4.05614e-35, 5.27445e-16, 3.15425e-06, 0.0203634, 0.07322, 0.0737908, 0.0737908, 0.0737876, 
0.521, 1.06954e-158, 4.94723e-71, 2.78928e-35, 4.12464e-16, 2.75836e-06, 0.0195078, 0.0728037, 0.0734218, 0.0734218, 0.073419, 
0.522, 5.32097e-159, 2.93143e-71, 1.9171e-35, 3.22327e-16, 2.41027e-06, 0.0186753, 0.0723859, 0.0730547, 0.0730547, 0.0730523, 
0.523, 2.64718e-159, 1.73646e-71, 1.31695e-35, 2.51716e-16, 2.10447e-06, 0.0178661, 0.0719664, 0.0726894, 0.0726894, 0.0726873, 
0.524, 1.31697e-159, 1.02829e-71, 9.04203e-36, 1.9644e-16, 1.83603e-06, 0.0170802, 0.0715451, 0.072326, 0.072326, 0.0723241, 
0.525, 6.55194e-160, 6.08749e-72, 6.20494e-36, 1.53198e-16, 1.60059e-06, 0.0163176, 0.0711218, 0.0719643, 0.0719643, 0.0719627, 
