time, Ca, H_piu, HCO3_meno, CO2, CaSiO3, SiO2
3350, 0.00606513, 1e-07, 0.000445, 0.0001, 0.993935, 1.00607, 
3360, 0.00608324, 1e-07, 0.000445, 0.0001, 0.993917, 1.00608, 
3370, 0.00610134, 1e-07, 0.000445, 0.0001, 0.993899, 1.0061, 
3380, 0.00611944, 1e-07, 0.000445, 0.0001, 0.993881, 1.00612, 
3390, 0.00613755, 1e-07, 0.000445, 0.0001, 0.993862, 1.00614, 
3400, 0.00615565, 1e-07, 0.000445, 0.0001, 0.993844, 1.00616, 
3410, 0.00617376, 1e-07, 0.000445, 0.0001, 0.993826, 1.00617, 
3420, 0.00619186, 1e-07, 0.000445, 0.0001, 0.993808, 1.00619, 
3430, 0.00620997, 1e-07, 0.000445, 0.0001, 0.99379, 1.00621, 
3440, 0.00622807, 1e-07, 0.000445, 0.0001, 0.993772, 1.00623, 
3450, 0.00624618, 1e-07, 0.000445, 0.0001, 0.993754, 1.00625, 
3460, 0.00626428, 1e-07, 0.000445, 0.0001, 0.993736, 1.00626, 
3470, 0.00628239, 1e-07, 0.000445, 0.0001, 0.993718, 1.00628, 
3480, 0.00630049, 1e-07, 0.000445, 0.0001, 0.9937, 1.0063, 
3490, 0.0063186, 1e-07, 0.000445, 0.0001, 0.993681, 1.00632, 
3500, 0.0063367, 1e-07, 0.000445, 0.0001, 0.993663, 1.00634, 
3510, 0.00635481, 1e-07, 0.000445, 0.0001, 0.993645, 1.00635, 
3520, 0.00637291, 1e-07, 0.000445, 0.0001, 0.993627, 1.00637, 
3530, 0.00639102, 1e-07, 0.000445, 0.0001, 0.993609, 1.00639, 
3540, 0.00640912, 1e-07, 0.000445, 0.0001, 0.993591, 1.00641, 
3550, 0.00642723, 1e-07, 0.000445, 0.0001, 0.993573, 1.00643, 
3560, 0.00644533, 1e-07, 0.000445, 0.0001, 0.993555, 1.00645, 
3570, 0.00646344, 1e-07, 0.000445, 0.0001, 0.993537, 1.00646, 
3580, 0.00648154, 1e-07, 0.000445, 0.0001, 0.993518, 1.00648, 
3590, 0.00649965, 1e-07, 0.000445, 0.0001, 0.9935, 1.0065, 
3600, 0.00651775, 1e-07, 0.000445, 0.0001, 0.993482, 1.00652, 
3610, 0.00653586, 1e-07, 0.000445, 0.0001, 0.993464, 1.00654, 
3620, 0.00655396, 1e-07, 0.000445, 0.0001, 0.993446, 1.00655, 
3630, 0.00657206, 1e-07, 0.000445, 0.0001, 0.993428, 1.00657, 
3640, 0.00659017, 1e-07, 0.000445, 0.0001, 0.99341, 1.00659, 
3650, 0.00660827, 1e-07, 0.000445, 0.0001, 0.993392, 1.00661, 
3660, 0.00662638, 1e-07, 0.000445, 0.0001, 0.993374, 1.00663, 
3670, 0.00664448, 1e-07, 0.000445, 0.0001, 0.993356, 1.00664, 
3680, 0.00666259, 1e-07, 0.000445, 0.0001, 0.993337, 1.00666, 
3690, 0.00668069, 1e-07, 0.000445, 0.0001, 0.993319, 1.00668, 
3700, 0.0066988, 1e-07, 0.000445, 0.0001, 0.993301, 1.0067, 
3710, 0.0067169, 1e-07, 0.000445, 0.0001, 0.993283, 1.00672, 
3720, 0.00673501, 1e-07, 0.000445, 0.0001, 0.993265, 1.00674, 
3730, 0.00675311, 1e-07, 0.000445, 0.0001, 0.993247, 1.00675, 
3740, 0.00677122, 1e-07, 0.000445, 0.0001, 0.993229, 1.00677, 
3750, 0.00678932, 1e-07, 0.000445, 0.0001, 0.993211, 1.00679, 
3760, 0.00680743, 1e-07, 0.000445, 0.0001, 0.993193, 1.00681, 
3770, 0.00682553, 1e-07, 0.000445, 0.0001, 0.993174, 1.00683, 
3780, 0.00684364, 1e-07, 0.000445, 0.0001, 0.993156, 1.00684, 
3790, 0.00686174, 1e-07, 0.000445, 0.0001, 0.993138, 1.00686, 
3800, 0.00687985, 1e-07, 0.000445, 0.0001, 0.99312, 1.00688, 
3810, 0.00689795, 1e-07, 0.000445, 0.0001, 0.993102, 1.0069, 
3820, 0.00691606, 1e-07, 0.000445, 0.0001, 0.993084, 1.00692, 
3830, 0.00693416, 1e-07, 0.000445, 0.0001, 0.993066, 1.00693, 
3840, 0.00695227, 1e-07, 0.000445, 0.0001, 0.993048, 1.00695, 
3850, 0.00697037, 1e-07, 0.000445, 0.0001, 0.99303, 1.00697, 
3860, 0.00698848, 1e-07, 0.000445, 0.0001, 0.993012, 1.00699, 
3870, 0.00700658, 1e-07, 0.000445, 0.0001, 0.992993, 1.00701, 
3880, 0.00702468, 1e-07, 0.000445, 0.0001, 0.992975, 1.00702, 
3890, 0.00704279, 1e-07, 0.000445, 0.0001, 0.992957, 1.00704, 
3900, 0.00706089, 1e-07, 0.000445, 0.0001, 0.992939, 1.00706, 
3910, 0.007079, 1e-07, 0.000445, 0.0001, 0.992921, 1.00708, 
3920, 0.0070971, 1e-07, 0.000445, 0.0001, 0.992903, 1.0071, 
3930, 0.00711521, 1e-07, 0.000445, 0.0001, 0.992885, 1.00712, 
3940, 0.00713331, 1e-07, 0.000445, 0.0001, 0.992867, 1.00713, 
3950, 0.00715142, 1e-07, 0.000445, 0.0001, 0.992849, 1.00715, 
3960, 0.00716952, 1e-07, 0.000445, 0.0001, 0.99283, 1.00717, 
3970, 0.00718763, 1e-07, 0.000445, 0.0001, 0.992812, 1.00719, 
3980, 0.00720573, 1e-07, 0.000445, 0.0001, 0.992794, 1.00721, 
3990, 0.00722384, 1e-07, 0.000445, 0.0001, 0.992776, 1.00722, 
4000, 0.00724194, 1e-07, 0.000445, 0.0001, 0.992758, 1.00724, 
4010, 0.00726005, 1e-07, 0.000445, 0.0001, 0.99274, 1.00726, 
4020, 0.00727815, 1e-07, 0.000445, 0.0001, 0.992722, 1.00728, 
4030, 0.00729626, 1e-07, 0.000445, 0.0001, 0.992704, 1.0073, 
4040, 0.00731436, 1e-07, 0.000445, 0.0001, 0.992686, 1.00731, 
4050, 0.00733247, 1e-07, 0.000445, 0.0001, 0.992668, 1.00733, 
4060, 0.00735057, 1e-07, 0.000445, 0.0001, 0.992649, 1.00735, 
4070, 0.00736868, 1e-07, 0.000445, 0.0001, 0.992631, 1.00737, 
4080, 0.00738678, 1e-07, 0.000445, 0.0001, 0.992613, 1.00739, 
4090, 0.00740489, 1e-07, 0.000445, 0.0001, 0.992595, 1.0074, 
4100, 0.00742299, 1e-07, 0.000445, 0.0001, 0.992577, 1.00742, 
4110, 0.0074411, 1e-07, 0.000445, 0.0001, 0.992559, 1.00744, 
4120, 0.0074592, 1e-07, 0.000445, 0.0001, 0.992541, 1.00746, 
4130, 0.0074773, 1e-07, 0.000445, 0.0001, 0.992523, 1.00748, 
4140, 0.00749541, 1e-07, 0.000445, 0.0001, 0.992505, 1.0075, 
4150, 0.00751351, 1e-07, 0.000445, 0.0001, 0.992486, 1.00751, 
4160, 0.00753162, 1e-07, 0.000445, 0.0001, 0.992468, 1.00753, 
4170, 0.00754972, 1e-07, 0.000445, 0.0001, 0.99245, 1.00755, 
4180, 0.00756783, 1e-07, 0.000445, 0.0001, 0.992432, 1.00757, 
4190, 0.00758593, 1e-07, 0.000445, 0.0001, 0.992414, 1.00759, 
4200, 0.00760404, 1e-07, 0.000445, 0.0001, 0.992396, 1.0076, 
4210, 0.00762214, 1e-07, 0.000445, 0.0001, 0.992378, 1.00762, 
4220, 0.00764025, 1e-07, 0.000445, 0.0001, 0.99236, 1.00764, 
4230, 0.00765835, 1e-07, 0.000445, 0.0001, 0.992342, 1.00766, 
4240, 0.00767646, 1e-07, 0.000445, 0.0001, 0.992324, 1.00768, 
4250, 0.00769456, 1e-07, 0.000445, 0.0001, 0.992305, 1.00769, 
4260, 0.00771267, 1e-07, 0.000445, 0.0001, 0.992287, 1.00771, 
4270, 0.00773077, 1e-07, 0.000445, 0.0001, 0.992269, 1.00773, 
4280, 0.00774888, 1e-07, 0.000445, 0.0001, 0.992251, 1.00775, 
4290, 0.00776698, 1e-07, 0.000445, 0.0001, 0.992233, 1.00777, 
4300, 0.00778509, 1e-07, 0.000445, 0.0001, 0.992215, 1.00779, 
4310, 0.00780319, 1e-07, 0.000445, 0.0001, 0.992197, 1.0078, 
4320, 0.0078213, 1e-07, 0.000445, 0.0001, 0.992179, 1.00782, 
4330, 0.0078394, 1e-07, 0.000445, 0.0001, 0.992161, 1.00784, 
4340, 0.00785751, 1e-07, 0.000445, 0.0001, 0.992142, 1.00786, 
4350, 0.00787561, 1e-07, 0.000445, 0.0001, 0.992124, 1.00788, 
4360, 0.00789371, 1e-07, 0.000445, 0.0001, 0.992106, 1.00789, 
4370, 0.00791182, 1e-07, 0.000445, 0.0001, 0.992088, 1.00791, 
4380, 0.00792992, 1e-07, 0.000445, 0.0001, 0.99207, 1.00793, 
4390, 0.00794803, 1e-07, 0.000445, 0.0001, 0.992052, 1.00795, 
4400, 0.00796613, 1e-07, 0.000445, 0.0001, 0.992034, 1.00797, 
4410, 0.00798424, 1e-07, 0.000445, 0.0001, 0.992016, 1.00798, 
4420, 0.00800234, 1e-07, 0.000445, 0.0001, 0.991998, 1.008, 
4430, 0.00802045, 1e-07, 0.000445, 0.0001, 0.99198, 1.00802, 
4440, 0.00803855, 1e-07, 0.000445, 0.0001, 0.991961, 1.00804, 
4450, 0.00805666, 1e-07, 0.000445, 0.0001, 0.991943, 1.00806, 
4460, 0.00807476, 1e-07, 0.000445, 0.0001, 0.991925, 1.00807, 
4470, 0.00809287, 1e-07, 0.000445, 0.0001, 0.991907, 1.00809, 
4480, 0.00811097, 1e-07, 0.000445, 0.0001, 0.991889, 1.00811, 
4490, 0.00812908, 1e-07, 0.000445, 0.0001, 0.991871, 1.00813, 
4500, 0.00814718, 1e-07, 0.000445, 0.0001, 0.991853, 1.00815, 
4510, 0.00816529, 1e-07, 0.000445, 0.0001, 0.991835, 1.00817, 
4520, 0.00818339, 1e-07, 0.000445, 0.0001, 0.991817, 1.00818, 
4530, 0.0082015, 1e-07, 0.000445, 0.0001, 0.991799, 1.0082, 
4540, 0.0082196, 1e-07, 0.000445, 0.0001, 0.99178, 1.00822, 
4550, 0.00823771, 1e-07, 0.000445, 0.0001, 0.991762, 1.00824, 
4560, 0.00825581, 1e-07, 0.000445, 0.0001, 0.991744, 1.00826, 
4570, 0.00827391, 1e-07, 0.000445, 0.0001, 0.991726, 1.00827, 
4580, 0.00829202, 1e-07, 0.000445, 0.0001, 0.991708, 1.00829, 
4590, 0.00831012, 1e-07, 0.000445, 0.0001, 0.99169, 1.00831, 
4600, 0.00832823, 1e-07, 0.000445, 0.0001, 0.991672, 1.00833, 
4610, 0.00834633, 1e-07, 0.000445, 0.0001, 0.991654, 1.00835, 
4620, 0.00836444, 1e-07, 0.000445, 0.0001, 0.991636, 1.00836, 
4630, 0.00838254, 1e-07, 0.000445, 0.0001, 0.991617, 1.00838, 
4640, 0.00840065, 1e-07, 0.000445, 0.0001, 0.991599, 1.0084, 
4650, 0.00841875, 1e-07, 0.000445, 0.0001, 0.991581, 1.00842, 
4660, 0.00843686, 1e-07, 0.000445, 0.0001, 0.991563, 1.00844, 
4670, 0.00845496, 1e-07, 0.000445, 0.0001, 0.991545, 1.00845, 
4680, 0.00847307, 1e-07, 0.000445, 0.0001, 0.991527, 1.00847, 
4690, 0.00849117, 1e-07, 0.000445, 0.0001, 0.991509, 1.00849, 
4700, 0.00850928, 1e-07, 0.000445, 0.0001, 0.991491, 1.00851, 
4710, 0.00852738, 1e-07, 0.000445, 0.0001, 0.991473, 1.00853, 
4720, 0.00854549, 1e-07, 0.000445, 0.0001, 0.991455, 1.00855, 
4730, 0.00856359, 1e-07, 0.000445, 0.0001, 0.991436, 1.00856, 
4740, 0.0085817, 1e-07, 0.000445, 0.0001, 0.991418, 1.00858, 
4750, 0.0085998, 1e-07, 0.000445, 0.0001, 0.9914, 1.0086, 
4760, 0.00861791, 1e-07, 0.000445, 0.0001, 0.991382, 1.00862, 
4770, 0.00863601, 1e-07, 0.000445, 0.0001, 0.991364, 1.00864, 
4780, 0.00865411, 1e-07, 0.000445, 0.0001, 0.991346, 1.00865, 
4790, 0.00867222, 1e-07, 0.000445, 0.0001, 0.991328, 1.00867, 
4800, 0.00869032, 1e-07, 0.000445, 0.0001, 0.99131, 1.00869, 
4810, 0.00870843, 1e-07, 0.000445, 0.0001, 0.991292, 1.00871, 
4820, 0.00872653, 1e-07, 0.000445, 0.0001, 0.991273, 1.00873, 
4830, 0.00874464, 1e-07, 0.000445, 0.0001, 0.991255, 1.00874, 
4840, 0.00876274, 1e-07, 0.000445, 0.0001, 0.991237, 1.00876, 
4850, 0.00878085, 1e-07, 0.000445, 0.0001, 0.991219, 1.00878, 
4860, 0.00879895, 1e-07, 0.000445, 0.0001, 0.991201, 1.0088, 
4870, 0.00881706, 1e-07, 0.000445, 0.0001, 0.991183, 1.00882, 
4880, 0.00883516, 1e-07, 0.000445, 0.0001, 0.991165, 1.00884, 
4890, 0.00885327, 1e-07, 0.000445, 0.0001, 0.991147, 1.00885, 
4900, 0.00887137, 1e-07, 0.000445, 0.0001, 0.991129, 1.00887, 
4910, 0.00888948, 1e-07, 0.000445, 0.0001, 0.991111, 1.00889, 
4920, 0.00890758, 1e-07, 0.000445, 0.0001, 0.991092, 1.00891, 
4930, 0.00892569, 1e-07, 0.000445, 0.0001, 0.991074, 1.00893, 
4940, 0.00894379, 1e-07, 0.000445, 0.0001, 0.991056, 1.00894, 
4950, 0.0089619, 1e-07, 0.000445, 0.0001, 0.991038, 1.00896, 
4960, 0.00898, 1e-07, 0.000445, 0.0001, 0.99102, 1.00898, 
4970, 0.00899811, 1e-07, 0.000445, 0.0001, 0.991002, 1.009, 
4980, 0.00901621, 1e-07, 0.000445, 0.0001, 0.990984, 1.00902, 
4990, 0.00903431, 1e-07, 0.000445, 0.0001, 0.990966, 1.00903, 
5000, 0.00905242, 1e-07, 0.000445, 0.0001, 0.990948, 1.00905, 
5010, 0.00907052, 1e-07, 0.000445, 0.0001, 0.990929, 1.00907, 
5020, 0.00908863, 1e-07, 0.000445, 0.0001, 0.990911, 1.00909, 
5030, 0.00910673, 1e-07, 0.000445, 0.0001, 0.990893, 1.00911, 
5040, 0.00912484, 1e-07, 0.000445, 0.0001, 0.990875, 1.00912, 
5050, 0.00914294, 1e-07, 0.000445, 0.0001, 0.990857, 1.00914, 
5060, 0.00916105, 1e-07, 0.000445, 0.0001, 0.990839, 1.00916, 
5070, 0.00917915, 1e-07, 0.000445, 0.0001, 0.990821, 1.00918, 
5080, 0.00919726, 1e-07, 0.000445, 0.0001, 0.990803, 1.0092, 
5090, 0.00921536, 1e-07, 0.000445, 0.0001, 0.990785, 1.00922, 
5100, 0.00923347, 1e-07, 0.000445, 0.0001, 0.990767, 1.00923, 
5110, 0.00925157, 1e-07, 0.000445, 0.0001, 0.990748, 1.00925, 
5120, 0.00926968, 1e-07, 0.000445, 0.0001, 0.99073, 1.00927, 
5130, 0.00928778, 1e-07, 0.000445, 0.0001, 0.990712, 1.00929, 
5140, 0.00930589, 1e-07, 0.000445, 0.0001, 0.990694, 1.00931, 
5150, 0.00932399, 1e-07, 0.000445, 0.0001, 0.990676, 1.00932, 
5160, 0.0093421, 1e-07, 0.000445, 0.0001, 0.990658, 1.00934, 
5170, 0.0093602, 1e-07, 0.000445, 0.0001, 0.99064, 1.00936, 
5180, 0.00937831, 1e-07, 0.000445, 0.0001, 0.990622, 1.00938, 
5190, 0.00939641, 1e-07, 0.000445, 0.0001, 0.990604, 1.0094, 
5200, 0.00941451, 1e-07, 0.000445, 0.0001, 0.990585, 1.00941, 
5210, 0.00943262, 1e-07, 0.000445, 0.0001, 0.990567, 1.00943, 
5220, 0.00945072, 1e-07, 0.000445, 0.0001, 0.990549, 1.00945, 
5230, 0.00946883, 1e-07, 0.000445, 0.0001, 0.990531, 1.00947, 
5240, 0.00948693, 1e-07, 0.000445, 0.0001, 0.990513, 1.00949, 
5250, 0.00950504, 1e-07, 0.000445, 0.0001, 0.990495, 1.00951, 
5260, 0.00952314, 1e-07, 0.000445, 0.0001, 0.990477, 1.00952, 
5270, 0.00954125, 1e-07, 0.000445, 0.0001, 0.990459, 1.00954, 
5280, 0.00955935, 1e-07, 0.000445, 0.0001, 0.990441, 1.00956, 
5290, 0.00957746, 1e-07, 0.000445, 0.0001, 0.990423, 1.00958, 
5300, 0.00959556, 1e-07, 0.000445, 0.0001, 0.990404, 1.0096, 
5310, 0.00961367, 1e-07, 0.000445, 0.0001, 0.990386, 1.00961, 
5320, 0.00963177, 1e-07, 0.000445, 0.0001, 0.990368, 1.00963, 
5330, 0.00964988, 1e-07, 0.000445, 0.0001, 0.99035, 1.00965, 
5340, 0.00966798, 1e-07, 0.000445, 0.0001, 0.990332, 1.00967, 
5350, 0.00968609, 1e-07, 0.000445, 0.0001, 0.990314, 1.00969, 
5360, 0.00970419, 1e-07, 0.000445, 0.0001, 0.990296, 1.0097, 
5370, 0.0097223, 1e-07, 0.000445, 0.0001, 0.990278, 1.00972, 
5380, 0.0097404, 1e-07, 0.000445, 0.0001, 0.99026, 1.00974, 
5390, 0.0097585, 1e-07, 0.000445, 0.0001, 0.990241, 1.00976, 
5400, 0.00977661, 1e-07, 0.000445, 0.0001, 0.990223, 1.00978, 
5410, 0.00979471, 1e-07, 0.000445, 0.0001, 0.990205, 1.00979, 
5420, 0.00981282, 1e-07, 0.000445, 0.0001, 0.990187, 1.00981, 
5430, 0.00983092, 1e-07, 0.000445, 0.0001, 0.990169, 1.00983, 
5440, 0.00984903, 1e-07, 0.000445, 0.0001, 0.990151, 1.00985, 
5450, 0.00986713, 1e-07, 0.000445, 0.0001, 0.990133, 1.00987, 
5460, 0.00988524, 1e-07, 0.000445, 0.0001, 0.990115, 1.00989, 
5470, 0.00990334, 1e-07, 0.000445, 0.0001, 0.990097, 1.0099, 
5480, 0.00992145, 1e-07, 0.000445, 0.0001, 0.990079, 1.00992, 
5490, 0.00993955, 1e-07, 0.000445, 0.0001, 0.99006, 1.00994, 
5500, 0.00995766, 1e-07, 0.000445, 0.0001, 0.990042, 1.00996, 
5510, 0.00997576, 1e-07, 0.000445, 0.0001, 0.990024, 1.00998, 
5520, 0.00999387, 1e-07, 0.000445, 0.0001, 0.990006, 1.00999, 
5530, 0.010012, 1e-07, 0.000445, 0.0001, 0.989988, 1.01001, 
5540, 0.0100301, 1e-07, 0.000445, 0.0001, 0.98997, 1.01003, 
5550, 0.0100482, 1e-07, 0.000445, 0.0001, 0.989952, 1.01005, 
5560, 0.0100663, 1e-07, 0.000445, 0.0001, 0.989934, 1.01007, 
5570, 0.0100844, 1e-07, 0.000445, 0.0001, 0.989916, 1.01008, 
5580, 0.0101025, 1e-07, 0.000445, 0.0001, 0.989898, 1.0101, 
5590, 0.0101206, 1e-07, 0.000445, 0.0001, 0.989879, 1.01012, 
5600, 0.0101387, 1e-07, 0.000445, 0.0001, 0.989861, 1.01014, 
5610, 0.0101568, 1e-07, 0.000445, 0.0001, 0.989843, 1.01016, 
5620, 0.0101749, 1e-07, 0.000445, 0.0001, 0.989825, 1.01017, 
5630, 0.010193, 1e-07, 0.000445, 0.0001, 0.989807, 1.01019, 
5640, 0.0102111, 1e-07, 0.000445, 0.0001, 0.989789, 1.01021, 
5650, 0.0102292, 1e-07, 0.000445, 0.0001, 0.989771, 1.01023, 
5660, 0.0102473, 1e-07, 0.000445, 0.0001, 0.989753, 1.01025, 
5670, 0.0102654, 1e-07, 0.000445, 0.0001, 0.989735, 1.01027, 
5680, 0.0102835, 1e-07, 0.000445, 0.0001, 0.989716, 1.01028, 
5690, 0.0103016, 1e-07, 0.000445, 0.0001, 0.989698, 1.0103, 
5700, 0.0103198, 1e-07, 0.000445, 0.0001, 0.98968, 1.01032, 
5710, 0.0103379, 1e-07, 0.000445, 0.0001, 0.989662, 1.01034, 
5720, 0.010356, 1e-07, 0.000445, 0.0001, 0.989644, 1.01036, 
5730, 0.0103741, 1e-07, 0.000445, 0.0001, 0.989626, 1.01037, 
5740, 0.0103922, 1e-07, 0.000445, 0.0001, 0.989608, 1.01039, 
5750, 0.0104103, 1e-07, 0.000445, 0.0001, 0.98959, 1.01041, 
5760, 0.0104284, 1e-07, 0.000445, 0.0001, 0.989572, 1.01043, 
5770, 0.0104465, 1e-07, 0.000445, 0.0001, 0.989554, 1.01045, 
5780, 0.0104646, 1e-07, 0.000445, 0.0001, 0.989535, 1.01046, 
5790, 0.0104827, 1e-07, 0.000445, 0.0001, 0.989517, 1.01048, 
5800, 0.0105008, 1e-07, 0.000445, 0.0001, 0.989499, 1.0105, 
5810, 0.0105189, 1e-07, 0.000445, 0.0001, 0.989481, 1.01052, 
5820, 0.010537, 1e-07, 0.000445, 0.0001, 0.989463, 1.01054, 
5830, 0.0105551, 1e-07, 0.000445, 0.0001, 0.989445, 1.01056, 
5840, 0.0105732, 1e-07, 0.000445, 0.0001, 0.989427, 1.01057, 
5850, 0.0105913, 1e-07, 0.000445, 0.0001, 0.989409, 1.01059, 
5860, 0.0106094, 1e-07, 0.000445, 0.0001, 0.989391, 1.01061, 
5870, 0.0106275, 1e-07, 0.000445, 0.0001, 0.989372, 1.01063, 
5880, 0.0106456, 1e-07, 0.000445, 0.0001, 0.989354, 1.01065, 
5890, 0.0106637, 1e-07, 0.000445, 0.0001, 0.989336, 1.01066, 
5900, 0.0106818, 1e-07, 0.000445, 0.0001, 0.989318, 1.01068, 
5910, 0.0107, 1e-07, 0.000445, 0.0001, 0.9893, 1.0107, 
5920, 0.0107181, 1e-07, 0.000445, 0.0001, 0.989282, 1.01072, 
5930, 0.0107362, 1e-07, 0.000445, 0.0001, 0.989264, 1.01074, 
5940, 0.0107543, 1e-07, 0.000445, 0.0001, 0.989246, 1.01075, 
5950, 0.0107724, 1e-07, 0.000445, 0.0001, 0.989228, 1.01077, 
5960, 0.0107905, 1e-07, 0.000445, 0.0001, 0.98921, 1.01079, 
5970, 0.0108086, 1e-07, 0.000445, 0.0001, 0.989191, 1.01081, 
5980, 0.0108267, 1e-07, 0.000445, 0.0001, 0.989173, 1.01083, 
5990, 0.0108448, 1e-07, 0.000445, 0.0001, 0.989155, 1.01084, 
6000, 0.0108629, 1e-07, 0.000445, 0.0001, 0.989137, 1.01086, 
6010, 0.010881, 1e-07, 0.000445, 0.0001, 0.989119, 1.01088, 
6020, 0.0108991, 1e-07, 0.000445, 0.0001, 0.989101, 1.0109, 
6030, 0.0109172, 1e-07, 0.000445, 0.0001, 0.989083, 1.01092, 
6040, 0.0109353, 1e-07, 0.000445, 0.0001, 0.989065, 1.01094, 
6050, 0.0109534, 1e-07, 0.000445, 0.0001, 0.989047, 1.01095, 
6060, 0.0109715, 1e-07, 0.000445, 0.0001, 0.989028, 1.01097, 
6070, 0.0109896, 1e-07, 0.000445, 0.0001, 0.98901, 1.01099, 
6080, 0.0110077, 1e-07, 0.000445, 0.0001, 0.988992, 1.01101, 
6090, 0.0110258, 1e-07, 0.000445, 0.0001, 0.988974, 1.01103, 
6100, 0.0110439, 1e-07, 0.000445, 0.0001, 0.988956, 1.01104, 
6110, 0.011062, 1e-07, 0.000445, 0.0001, 0.988938, 1.01106, 
6120, 0.0110802, 1e-07, 0.000445, 0.0001, 0.98892, 1.01108, 
6130, 0.0110983, 1e-07, 0.000445, 0.0001, 0.988902, 1.0111, 
6140, 0.0111164, 1e-07, 0.000445, 0.0001, 0.988884, 1.01112, 
6150, 0.0111345, 1e-07, 0.000445, 0.0001, 0.988866, 1.01113, 
6160, 0.0111526, 1e-07, 0.000445, 0.0001, 0.988847, 1.01115, 
6170, 0.0111707, 1e-07, 0.000445, 0.0001, 0.988829, 1.01117, 
6180, 0.0111888, 1e-07, 0.000445, 0.0001, 0.988811, 1.01119, 
6190, 0.0112069, 1e-07, 0.000445, 0.0001, 0.988793, 1.01121, 
6200, 0.011225, 1e-07, 0.000445, 0.0001, 0.988775, 1.01122, 
6210, 0.0112431, 1e-07, 0.000445, 0.0001, 0.988757, 1.01124, 
6220, 0.0112612, 1e-07, 0.000445, 0.0001, 0.988739, 1.01126, 
6230, 0.0112793, 1e-07, 0.000445, 0.0001, 0.988721, 1.01128, 
6240, 0.0112974, 1e-07, 0.000445, 0.0001, 0.988703, 1.0113, 
6250, 0.0113155, 1e-07, 0.000445, 0.0001, 0.988684, 1.01132, 
6260, 0.0113336, 1e-07, 0.000445, 0.0001, 0.988666, 1.01133, 
6270, 0.0113517, 1e-07, 0.000445, 0.0001, 0.988648, 1.01135, 
6280, 0.0113698, 1e-07, 0.000445, 0.0001, 0.98863, 1.01137, 
6290, 0.0113879, 1e-07, 0.000445, 0.0001, 0.988612, 1.01139, 
6300, 0.011406, 1e-07, 0.000445, 0.0001, 0.988594, 1.01141, 
6310, 0.0114241, 1e-07, 0.000445, 0.0001, 0.988576, 1.01142, 
6320, 0.0114422, 1e-07, 0.000445, 0.0001, 0.988558, 1.01144, 
6330, 0.0114603, 1e-07, 0.000445, 0.0001, 0.98854, 1.01146, 
6340, 0.0114785, 1e-07, 0.000445, 0.0001, 0.988522, 1.01148, 
6350, 0.0114966, 1e-07, 0.000445, 0.0001, 0.988503, 1.0115, 
6360, 0.0115147, 1e-07, 0.000445, 0.0001, 0.988485, 1.01151, 
6370, 0.0115328, 1e-07, 0.000445, 0.0001, 0.988467, 1.01153, 
6380, 0.0115509, 1e-07, 0.000445, 0.0001, 0.988449, 1.01155, 
6390, 0.011569, 1e-07, 0.000445, 0.0001, 0.988431, 1.01157, 
6400, 0.0115871, 1e-07, 0.000445, 0.0001, 0.988413, 1.01159, 
6410, 0.0116052, 1e-07, 0.000445, 0.0001, 0.988395, 1.01161, 
6420, 0.0116233, 1e-07, 0.000445, 0.0001, 0.988377, 1.01162, 
6430, 0.0116414, 1e-07, 0.000445, 0.0001, 0.988359, 1.01164, 
6440, 0.0116595, 1e-07, 0.000445, 0.0001, 0.98834, 1.01166, 
6450, 0.0116776, 1e-07, 0.000445, 0.0001, 0.988322, 1.01168, 
6460, 0.0116957, 1e-07, 0.000445, 0.0001, 0.988304, 1.0117, 
6470, 0.0117138, 1e-07, 0.000445, 0.0001, 0.988286, 1.01171, 
6480, 0.0117319, 1e-07, 0.000445, 0.0001, 0.988268, 1.01173, 
6490, 0.01175, 1e-07, 0.000445, 0.0001, 0.98825, 1.01175, 
6500, 0.0117681, 1e-07, 0.000445, 0.0001, 0.988232, 1.01177, 
6510, 0.0117862, 1e-07, 0.000445, 0.0001, 0.988214, 1.01179, 
6520, 0.0118043, 1e-07, 0.000445, 0.0001, 0.988196, 1.0118, 
6530, 0.0118224, 1e-07, 0.000445, 0.0001, 0.988178, 1.01182, 
6540, 0.0118405, 1e-07, 0.000445, 0.0001, 0.988159, 1.01184, 
6550, 0.0118587, 1e-07, 0.000445, 0.0001, 0.988141, 1.01186, 
6560, 0.0118768, 1e-07, 0.000445, 0.0001, 0.988123, 1.01188, 
6570, 0.0118949, 1e-07, 0.000445, 0.0001, 0.988105, 1.01189, 
6580, 0.011913, 1e-07, 0.000445, 0.0001, 0.988087, 1.01191, 
6590, 0.0119311, 1e-07, 0.000445, 0.0001, 0.988069, 1.01193, 
6600, 0.0119492, 1e-07, 0.000445, 0.0001, 0.988051, 1.01195, 
6610, 0.0119673, 1e-07, 0.000445, 0.0001, 0.988033, 1.01197, 
6620, 0.0119854, 1e-07, 0.000445, 0.0001, 0.988015, 1.01199, 
6630, 0.0120035, 1e-07, 0.000445, 0.0001, 0.987997, 1.012, 
6640, 0.0120216, 1e-07, 0.000445, 0.0001, 0.987978, 1.01202, 
6650, 0.0120397, 1e-07, 0.000445, 0.0001, 0.98796, 1.01204, 
6660, 0.0120578, 1e-07, 0.000445, 0.0001, 0.987942, 1.01206, 
